passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
3,-7.16938,-5.0626,1,13,8.7766709338388
4,-5.03826,5.53062,1,13,7.48142940977347
5,-1.01957,-3.10032,1,13,3.26365951840239
6,-6.78363,3.83767,1,13,7.79392924759096
7,0.65536,1.60556,1,13,1.73415931705704
8,3.79225,-3.505,1,13,5.16393001107864
10,3.10753,-1.38406,1,13,3.40181607683229
11,1.04648,1.8442,1,13,2.12042146525304
14,6.28352,2.34255,1,13,6.70598317485961
16,-6.52059,-4.91428,1,13,8.16506101044124
17,5.08717,7.74935,1,13,9.26993479672213
23,-8.41998,1.81576,1,13,8.61354437881226
27,-2.7996,1.18055,1,13,3.03833588820459
29,8.1176,0.84125,1,13,8.16107376923417
32,6.39007,0.06735,1,13,6.39042397522715
33,-6.00825,0.24699,1,13,6.01332395534271
34,-1.37342,6.41605,1,13,6.56139875508774
38,6.10707,0.44068,1,13,6.12294451001961
40,0.85853,-7.02024,1,13,7.07253839668549
42,6.65178,-6.36874,1,13,9.20907684862798
44,9.36726,2.05358,1,13,9.58972641269065
48,4.31769,8.90233,1,13,9.89413533254135
49,0.89187,3.42379,1,13,3.53804131136491
53,1.09736,6.36529,1,13,6.45918720763765
55,-4.29366,1.65361,1,13,4.601082176407
57,3.3812,-5.35813,1,13,6.33577371732645
59,7.1469,-3.12179,1,13,7.79895463184942
62,-3.41934,-5.35721,1,13,6.35543530682565
64,-1.47217,-2.29981,1,13,2.7306408465129
66,4.37102,-3.87562,1,13,5.8417703241648
71,-0.44772,6.54991,1,13,6.56519631862634
72,-2.44238,2.07881,1,13,3.20728509748051
73,-5.73338,-0.47224,1,13,5.75279959099375
76,1.61108,-6.30865,1,13,6.51111742132284
80,-5.30422,7.00543,1,13,8.78696687577377
81,-9.91851,0.27972,1,13,9.92245007739722
85,4.0301,-1.23826,1,13,4.2160391801389
86,-5.2051,-2.42868,1,13,5.7438235551819
87,-7.74554,0.07446,1,13,7.74589466983714
90,3.21188,-4.44553,1,13,5.48442060746512
93,-4.71132,-7.59692,1,13,8.93922311022482
94,-1.46411,6.15371,1,13,6.32548590256228
98,5.06567,-8.60578,1,13,9.98601569739251
102,-5.49602,-2.76836,1,13,6.15386527274514
107,-8.85827,1.01513,1,13,8.91624149085518
108,2.98336,-8.26934,1,13,8.79103758256471
109,-6.75369,2.0108,1,13,7.04667230140462
110,-1.33194,-4.68781,1,13,4.87335590395883
112,-5.2883,-2.97597,1,13,6.06815084751487
113,-2.98126,7.66755,1,13,8.22674306141071
116,6.94629,6.6753,1,13,9.63382423521681
119,4.23893,-5.1559,1,13,6.6747157230642
121,-8.02764,3.58172,1,13,8.79043088886551
123,-1.31477,9.66118,1,13,9.75023222926927
124,1.7571,-0.87409,1,13,1.96250904283017
126,-6.43948,0.16746,1,13,6.44165853747062
127,-8.10083,4.18606,1,13,9.11847200687341
