passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
5,2.16778,-1.5538,1,13,2.66712728414353
6,-4.87069,0.69149,1,13,4.9195327936447
9,2.26845,-3.07396,1,13,3.82034878128838
11,-3.44262,-2.84943,1,13,4.46887774386156
12,-1.62437,-1.97111,1,13,2.55418558593731
13,1.08448,4.504,1,13,4.63272451734098
14,-0.94025,-2.30364,1,13,2.4881389005411
18,1.40386,-3.19401,1,13,3.48891236236322
19,3.40628,1.92561,1,13,3.9128881731136
20,3.02066,-1.30058,1,13,3.28875202815377
23,-3.68781,-2.23866,1,13,4.31410890222203
26,-1.45225,-0.90553,1,13,1.71143897989912
28,1.94139,1.39152,1,13,2.38858556123365
29,-4.05375,0.8544,1,13,4.14280805821316
30,2.3771,0.78869,1,13,2.50451902520625
31,2.34068,-1.07507,1,13,2.5757674201552
32,0.36592,-2.11318,1,13,2.14462492268317
36,1.17802,2.74106,1,13,2.98347422146967
37,-2.90622,-3.44639,1,13,4.50818557916931
39,-2.6088,3.22196,1,13,4.14570503666779
42,-4.56871,1.06127,1,13,4.69034944397945
44,-2.81434,-1.67183,1,13,3.27345607668327
45,2.38239,0.84313,1,13,2.52718380608177
46,1.44532,2.12487,1,13,2.56982637560589
48,-3.18632,2.37614,1,13,3.97475261342229
49,3.3117,-0.18685,1,13,3.31696552106198
53,-2.20442,-2.4907,1,13,3.32611543671579
55,-0.75812,-4.5547,1,13,4.61736513362317
56,-0.86106,-4.35443,1,13,4.43874351102693
58,-1.01678,4.72339,1,13,4.83158557500476
62,1.07217,-2.76878,1,13,2.9691243883577
64,-0.97956,4.00663,1,13,4.12463476605523
65,-0.14428,4.48358,1,13,4.4859031712179
68,3.679,3.15537,1,13,4.84679089192737
71,2.88948,-1.46347,1,13,3.23895170726249
72,4.31551,0.24943,1,13,4.32271183984366
73,-1.52156,1.09254,1,13,1.87317549520331
75,-2.09399,3.91598,1,13,4.44068675982788
76,2.5166,3.0246,1,13,3.93465253603758
77,-1.27574,1.72328,1,13,2.14411060474141
78,3.18722,-1.15714,1,13,3.39077185199534
80,-1.57424,0.72555,1,13,1.73339760889723
81,-2.00148,4.22698,1,13,4.67688641742659
82,-3.224,1.56627,1,13,3.58431881861016
84,3.16226,2.40549,1,13,3.97318987357389
85,-3.00273,3.46294,1,13,4.58347898926439
88,3.44899,-0.29705,1,13,3.46175654794141
90,-4.29853,0.27714,1,13,4.30745911171149
91,-3.95402,-2.70095,1,13,4.78846378135374
92,-0.02346,1.53951,1,13,1.53968774785195
94,2.60039,-2.23017,1,13,3.42573476739251
95,3.80435,1.14015,1,13,3.9715277657766
96,-4.29011,0.86927,1,13,4.37728702980348
97,-2.35516,2.39644,1,13,3.3600130251732
99,1.98509,2.68971,1,13,3.34291740332028
101,0.67439,-2.57356,1,13,2.66045541588355
104,0.03758,1.87552,1,13,1.87589727098859
105,-3.56081,0.99604,1,13,3.69749346226129
