node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
156,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.6668822343286,0.0,0.0,1,Int64[]
1,bus stop,-27.87917,11.14614,36.174376407549936,190.2384353886751,0.0,190.7384353886751,54.2615646113249,1,1,190.2384353886751,223.32562359245006,0.5,54.2615646113249,1,[209]
9,bus stop,-20.87917,2.74614,203.91235050466224,206.4415858405108,0.0,206.9415858405108,38.05841415948919,2,1,206.4415858405108,234.12772389367387,0.5,38.0584141594892,1,[245]
13,bus stop,-18.07917,2.74614,210.31507981641442,211.4520298384939,0.0,211.9520298384939,33.0479701615061,3,1,211.4520298384939,237.46801989232927,0.5,33.04797016150611,1,[198]
24,bus stop,-15.27917,4.14614,215.72371076439717,215.88844900562776,0.0,216.38844900562776,28.611550994372237,4,1,215.88844900562776,240.4256326704185,0.5,28.61155099437225,1,[246]
51,bus stop,-9.67917,5.54614,223.34308500064552,224.33939136642192,0.0,224.83939136642192,20.16060863357808,5,1,224.33939136642192,246.05959424428127,0.5,20.160608633578075,1,[220]
50,bus stop,-9.67917,4.14614,226.52613835437373,226.52613835437373,0.0,227.02613835437373,17.973861645626272,6,1,225.47023060182948,246.81348706788634,0.5,19.029769398170508,1,[228]
49,bus stop,-9.67917,2.74614,228.71288534232554,228.71288534232554,0.0,229.21288534232554,15.787114657674465,7,1,226.3171199881611,247.3780799921074,0.5,18.18288001183891,1,[222]
53,bus stop,-6.87917,2.74614,232.58637931822915,235.5758535326586,0.0,236.0758535326586,8.924146467341387,8,1,231.11378029898793,250.5758535326586,0.5,13.386219701012081,1,[249]
154,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,7,-1,245.0,260.0,0.0,13.386219701012081,1,Int64[]
154,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,6,-1,245.0,260.0,0.0,20.160608633578075,1,Int64[]
154,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,18.18288001183891,1,Int64[]
154,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,19.029769398170508,1,Int64[]
154,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,28.61155099437225,1,Int64[]
154,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,33.04797016150611,1,Int64[]
154,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,38.0584141594892,1,Int64[]
154,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,54.2615646113249,1,Int64[]
156,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.6668822343286,0.0,0.0,1,Int64[]
