node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
177,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1256.8958692144954,0.0,0.0,1,Int64[]
123,bus stop,5.87485,5.08853,9.364089196137455,230.45386620579382,0.0,230.95386620579382,14.046133794206185,1,1,230.45386620579382,250.13591080386254,0.5,14.046133794206181,1,[225]
113,bus stop,5.47485,5.48853,231.63541491055193,231.63541491055193,0.0,232.13541491055193,12.86458508944807,2,1,230.4898438955449,250.15989593036326,0.5,14.010156104455099,1,[249]
107,bus stop,4.67485,4.68853,233.49851232006816,233.49851232006816,0.0,233.99851232006816,11.001487679931842,3,1,232.5344881460908,251.52299209739385,0.5,11.965511853909199,1,[266]
105,bus stop,4.47485,3.88853,234.99203174792783,237.35744882540183,0.0,237.85744882540183,7.142551174598168,4,1,233.78617323810278,252.35744882540183,0.5,10.713826761897236,1,[227]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,10.713826761897236,1,Int64[]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,11.965511853909199,1,Int64[]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,14.046133794206181,1,Int64[]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,14.010156104455099,1,Int64[]
177,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1256.8958692144954,0.0,0.0,1,Int64[]
