busStop_ID,busStop_X,busStop_Y
1,-3.73724,-0.55869
2,-2.93724,-2.15869
3,-2.93724,-1.35869
4,-2.93724,-0.55869
5,-2.93724,0.24131
6,-2.93724,1.04131
7,-2.93724,1.84131
8,-2.13724,-2.95869
9,-2.13724,-2.15869
10,-2.13724,-1.35869
11,-2.13724,-0.55869
12,-2.13724,0.24131
13,-2.13724,1.04131
14,-2.13724,1.84131
15,-2.13724,2.64131
16,-1.33724,-2.95869
17,-1.33724,-2.15869
18,-1.33724,-1.35869
19,-1.33724,-0.55869
20,-1.33724,0.24131
21,-1.33724,1.04131
22,-1.33724,1.84131
23,-1.33724,2.64131
24,-1.33724,3.44131
25,-0.53724,-3.75869
26,-0.53724,-2.95869
27,-0.53724,-2.15869
28,-0.53724,-1.35869
29,-0.53724,-0.55869
30,-0.53724,1.04131
31,-0.53724,1.84131
32,-0.53724,2.64131
33,-0.53724,3.44131
34,0.26276,-3.75869
35,0.26276,-2.95869
36,0.26276,-2.15869
37,0.26276,-1.35869
38,0.26276,-0.55869
39,0.26276,1.04131
40,0.26276,1.84131
41,0.26276,2.64131
42,0.26276,3.44131
43,1.06276,-2.95869
44,1.06276,-2.15869
45,1.06276,-1.35869
46,1.06276,-0.55869
47,1.06276,0.24131
48,1.06276,1.04131
49,1.06276,1.84131
50,1.06276,2.64131
51,1.86276,-2.95869
52,1.86276,-2.15869
53,1.86276,-1.35869
54,1.86276,-0.55869
55,1.86276,0.24131
56,1.86276,1.04131
57,1.86276,1.84131
58,1.86276,2.64131
59,2.66276,-2.15869
60,2.66276,-1.35869
61,2.66276,-0.55869
62,2.66276,0.24131
63,2.66276,1.04131
64,2.66276,1.84131
65,2.66276,2.64131
66,3.46276,-1.35869
67,3.46276,-0.55869
68,3.46276,0.24131
69,3.46276,1.04131
