node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
630,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.924621082435,0.0,0.0,1,Int64[]
388,bus stop,5.3109,13.66211,17.660320876535234,218.00951868519715,0.0,218.50951868519715,26.49048131480285,3,3,218.00951868519715,241.83967912346478,0.5,26.49048131480285,1,"[790, 1021, 1043]"
425,bus stop,8.1109,12.26211,222.28119961110042,222.28119961110042,0.0,222.78119961110042,22.21880038889958,4,1,217.93029033506218,241.7868602233748,0.5,26.569709664937818,1,[759]
405,bus stop,6.7109,8.06211,228.11516192945672,228.11516192945672,0.0,228.61516192945672,16.38483807054328,5,1,225.5427116727499,246.86180778183328,0.5,18.95728832725009,1,[657]
386,bus stop,5.3109,5.26211,232.38684285536,232.38684285536,0.0,232.88684285536,12.113157144640013,7,2,230.98856626078302,250.49237750718868,0.5,13.511433739216983,1,"[842, 888]"
367,bus stop,3.9109,3.86211,235.2722633220134,235.2722633220134,0.0,235.7722633220134,9.227736677986599,8,1,234.56664514161886,252.8777634277459,0.5,9.933354858381147,1,[953]
332,bus stop,1.1109,3.86211,239.14575729791702,239.65818635948153,0.0,240.15818635948153,4.841813640518467,9,1,237.23727953922227,254.65818635948153,0.5,7.26272046077772,1,[667]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,8,-1,245.0,260.0,0.0,7.26272046077772,1,Int64[]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,7,-1,245.0,260.0,0.0,9.933354858381147,1,Int64[]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-2,245.0,260.0,0.0,13.511433739216983,1,Int64[]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,18.95728832725009,1,Int64[]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,26.569709664937818,1,Int64[]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-3,245.0,260.0,0.0,26.49048131480285,1,Int64[]
630,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.924621082435,0.0,0.0,1,Int64[]
