node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
630,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.924621082435,0.0,0.0,1,Int64[]
291,bus stop,-1.6891,20.66211,24.97715165696251,207.03427251455622,0.0,207.53427251455622,37.46572748544378,1,1,207.03427251455622,234.52284834303748,0.5,37.465727485443765,1,[725]
317,bus stop,-0.2891,20.66211,209.22101950250803,209.22101950250803,0.0,209.72101950250803,35.27898049749197,4,3,207.15518238264178,234.6034549217612,0.5,37.34481761735821,1,"[640, 871, 927]"
341,bus stop,1.1109,20.66211,211.40776649045984,211.40776649045984,0.0,211.90776649045984,33.092233509540165,5,1,207.10490554845327,234.5699370323022,0.5,37.39509445154672,1,[950]
318,bus stop,-0.2891,22.06211,214.29318695711325,214.29318695711325,0.0,214.79318695711325,30.20681304288675,6,1,204.62529381413094,232.91686254275396,0.5,39.87470618586907,1,[1039]
290,bus stop,-1.6891,19.26211,218.56486788301652,218.56486788301652,0.0,219.06486788301652,25.935132116983482,7,1,209.55537287673482,236.20358191782321,0.5,34.94462712326517,1,[1106]
289,bus stop,-1.6891,15.06211,224.12510884687194,224.12510884687194,0.0,224.62510884687194,20.37489115312806,8,1,217.10869176303564,241.23912784202375,0.5,27.39130823696437,1,[1074]
315,bus stop,-0.2891,15.06211,226.31185583482375,226.3495370883323,0.0,226.8495370883323,18.150462911667688,10,2,217.27430563249848,241.3495370883323,0.5,27.225694367501525,1,"[660, 721]"
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,8,-2,245.0,260.0,0.0,27.225694367501525,1,Int64[]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,7,-1,245.0,260.0,0.0,27.39130823696437,1,Int64[]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,6,-1,245.0,260.0,0.0,37.39509445154672,1,Int64[]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,39.87470618586907,1,Int64[]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,34.94462712326517,1,Int64[]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-3,245.0,260.0,0.0,37.34481761735821,1,Int64[]
628,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,37.465727485443765,1,Int64[]
630,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.924621082435,0.0,0.0,1,Int64[]
