node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
306,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.3614283868924,0.0,0.0,1,Int64[]
54,bus stop,-10.14188,-16.87259,23.718177165685685,208.92273425147147,0.0,209.42273425147147,35.57726574852853,1,1,208.92273425147147,235.7818228343143,0.5,35.577265748528525,1,[436]
68,bus stop,-8.74188,-16.87259,211.10948123942327,211.10948123942327,0.0,211.60948123942327,33.390518760576725,2,1,210.15766875506338,236.60511250337558,0.5,34.34233124493662,1,[376]
102,bus stop,-4.54188,-18.27259,216.94344355777957,219.97501479385934,0.0,220.47501479385934,24.524985206140656,3,1,210.47240765734145,236.8149384382276,0.5,34.02759234265856,1,[500]
118,bus stop,-3.14188,-18.27259,222.16176178181115,222.16176178181115,0.0,222.66176178181115,22.33823821818885,4,1,210.99264267271673,237.16176178181115,0.5,33.50735732728329,1,[464]
304,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,34.02759234265856,1,Int64[]
304,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,33.50735732728329,1,Int64[]
304,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,34.34233124493662,1,Int64[]
304,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,35.577265748528525,1,Int64[]
306,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.3614283868924,0.0,0.0,1,Int64[]
