busStop_ID,busStop_X,busStop_Y
1,-7.78806,-2.33076
2,-7.78806,-0.93076
3,-7.78806,0.46924
4,-7.78806,1.86924
5,-6.38806,-3.73076
6,-6.38806,-2.33076
7,-6.38806,-0.93076
8,-4.98806,-3.73076
9,-4.98806,-2.33076
10,-4.98806,-0.93076
11,-4.98806,0.46924
12,-4.98806,1.86924
13,-4.98806,6.06924
14,-3.58806,-2.33076
15,-3.58806,0.46924
16,-3.58806,1.86924
17,-3.58806,6.06924
18,-2.18806,-6.53076
19,-2.18806,-3.73076
20,-2.18806,-0.93076
21,-2.18806,0.46924
22,-2.18806,1.86924
23,-2.18806,4.66924
24,-2.18806,6.06924
25,-0.78806,-7.93076
26,-0.78806,-6.53076
27,-0.78806,-3.73076
28,-0.78806,-0.93076
29,-0.78806,1.86924
30,-0.78806,6.06924
31,-0.78806,7.46924
32,-0.78806,8.86924
33,0.61194,-7.93076
34,0.61194,-6.53076
35,0.61194,-3.73076
36,0.61194,3.26924
37,0.61194,4.66924
38,0.61194,6.06924
39,0.61194,7.46924
40,2.01194,-6.53076
41,2.01194,-3.73076
42,2.01194,0.46924
43,2.01194,1.86924
44,2.01194,3.26924
45,2.01194,7.46924
46,3.41194,-6.53076
47,3.41194,-5.13076
48,3.41194,0.46924
49,3.41194,1.86924
50,3.41194,6.06924
51,3.41194,7.46924
52,4.81194,-3.73076
53,4.81194,-2.33076
54,4.81194,0.46924
55,4.81194,6.06924
56,4.81194,7.46924
57,6.21194,-3.73076
58,6.21194,0.46924
59,6.21194,6.06924
60,7.61194,-3.73076
61,7.61194,-2.33076
