cus,pickup_bus_node,drop_off_transit_node,ride_time,cus_walking_time
23,5,20,2.4962145473371606,3.0142472879315605
24,12,20,4.903913541395639,7.225180071988818
25,16,20,2.275215596285449,8.789494333782725
26,11,20,1.5829637547342656,4.75785007567079
27,11,20,1.5829637547342656,7.0846840271606935
28,19,20,4.985217912379483,8.190871042990885
29,15,20,1.6384283615734034,7.729543932973319
30,15,20,1.6384283615734034,5.437812445622928
31,14,20,2.4253906458887684,7.059402283136705
32,5,20,2.4962145473371606,8.739193504791322
33,15,20,1.6384283615734034,7.8396698256864426
34,1,20,5.797983533073335,9.795922549820212
35,19,20,4.985217912379483,5.39604577765998
36,6,20,1.741555275373429,5.1197391207326035
37,14,20,2.4253906458887684,8.12185971680843
38,14,20,2.4253906458887684,11.270877513787283
39,12,20,4.903913541395639,3.0700373294395393
40,16,20,2.275215596285449,7.306613059035198
41,9,20,3.4785041492389155,10.831859571904866
42,16,20,2.275215596285449,4.694425220647267
43,7,20,2.350568716449999,4.3918349547650575
44,9,20,3.4785041492389155,10.375693066774716
45,16,20,2.275215596285449,6.363115892516158
46,15,20,1.6384283615734034,6.488583074248081
47,7,20,2.350568716449999,10.840732967213793
48,9,20,3.4785041492389155,10.302694669516669
49,14,20,2.4253906458887684,5.201123333549767
50,9,20,3.4785041492389155,6.928118126525161
51,12,20,4.903913541395639,5.556586446837343
52,5,20,2.4962145473371606,10.348912718912446
53,6,20,1.741555275373429,9.910962589991327
54,16,20,2.275215596285449,10.778859471285912
55,19,20,4.985217912379483,6.359132935825585
56,9,20,3.4785041492389155,8.380388879498748
57,9,20,3.4785041492389155,4.461764705882352
58,1,20,5.797983533073335,7.389130542425843
59,5,20,2.4962145473371606,9.572193614226329
60,5,20,2.4962145473371606,8.573140320098398
61,15,20,1.6384283615734034,7.381830421630019
62,12,20,4.903913541395639,8.567655207281922
63,7,20,2.350568716449999,3.7917899964479327
64,12,20,4.903913541395639,2.701880211667548
65,1,20,5.797983533073335,3.6205342491316035
66,5,20,2.4962145473371606,6.346059726195689
67,16,20,2.275215596285449,7.950374564090838
68,9,20,3.4785041492389155,10.20532570443315
69,7,20,2.350568716449999,9.576159337332435
