node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
234,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1256.12870968382,0.0,0.0,1,Int64[]
2,bus stop,-29.27713,-4.22937,35.63980690617963,191.04028964073055,0.0,191.54028964073055,53.45971035926945,1,1,191.04028964073055,223.86019309382039,0.5,53.459710359269444,1,[339]
12,bus stop,-25.07713,-4.22937,196.60053060458597,198.5398548107064,0.0,199.0398548107064,45.9601451892936,2,1,198.5398548107064,228.85990320713762,0.5,45.960145189293584,1,[274]
28,bus stop,-22.27713,-1.42937,203.81069574401323,204.15733858845743,0.0,204.65733858845743,40.342661411542565,3,1,204.15733858845743,232.60489239230495,0.5,40.34266141154258,1,[366]
26,bus stop,-22.27713,-5.62937,209.71757955231286,209.71757955231286,0.0,210.21757955231286,34.782420447687144,5,2,202.97460124541288,231.81640083027526,0.5,41.5253987545871,1,"[296, 327]"
33,bus stop,-20.87713,-7.02937,212.60300001896627,212.60300001896627,0.0,213.10300001896627,31.89699998103373,7,2,204.68897431289508,232.95931620859673,0.5,39.81102568710491,1,"[378, 381]"
48,bus stop,-18.07713,-4.22937,217.8738409522731,217.8738409522731,0.0,218.3738409522731,26.6261590477269,8,1,210.9482610164983,237.13217401099888,0.5,33.55173898350169,1,[363]
53,bus stop,-16.67713,-2.82937,220.7592614189265,220.7592614189265,0.0,221.2592614189265,23.740738581073487,9,1,213.9299336275778,239.11995575171855,0.5,30.57006637242219,1,[278]
67,bus stop,-12.47713,-4.22937,226.5932237372828,228.6271590343139,0.0,229.1271590343139,15.872840965686095,10,1,220.69073855147087,243.6271590343139,0.5,23.80926144852914,1,[277]
232,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,9,-1,245.0,260.0,0.0,23.80926144852914,1,Int64[]
232,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,8,-1,245.0,260.0,0.0,30.57006637242219,1,Int64[]
232,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,7,-1,245.0,260.0,0.0,33.55173898350169,1,Int64[]
232,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-2,245.0,260.0,0.0,39.81102568710491,1,Int64[]
232,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-2,245.0,260.0,0.0,41.5253987545871,1,Int64[]
232,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,40.34266141154258,1,Int64[]
232,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,45.960145189293584,1,Int64[]
232,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,53.459710359269444,1,Int64[]
234,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1256.12870968382,0.0,0.0,1,Int64[]
