passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
2,-0.11118,2.33571,1,13,2.33835675925507
5,-2.34949,-1.05579,1,13,2.57580892815097
6,0.97835,-1.97012,1,13,2.19966978792231
10,2.60673,1.21608,1,13,2.8764368206632
11,-2.19442,-1.97997,1,13,2.95563381356202
14,-1.76992,0.46401,1,13,1.82973442539727
15,-1.54037,-1.96402,1,13,2.49601657746502
21,-1.30155,-1.20445,1,13,1.77333986995018
23,1.38544,0.90264,1,13,1.65353850545483
24,-1.43941,0.95796,1,13,1.72904134955755
26,2.64612,0.90992,1,13,2.79819949092598
28,-2.80845,0.31963,1,13,2.82658185555048
31,-0.07321,1.86176,1,13,1.86319782642669
32,0.14612,2.36655,1,13,2.37105517708155
33,-0.02905,-2.89785,1,13,2.89799311854321
34,-1.47467,2.33677,1,13,2.76317263745021
35,0.31659,2.19155,1,13,2.21429685243046
36,-1.66946,2.02164,1,13,2.62184881064933
37,2.4339,0.16572,1,13,2.43953392947546
39,0.91308,2.53632,1,13,2.69566931758601
