node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
137,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.5145322109022,0.0,0.0,1,Int64[]
51,bus stop,-1.97125,-13.51085,16.450477916102216,219.82428312584668,0.0,220.32428312584668,24.675716874153323,2,2,219.82428312584668,243.04952208389778,0.5,24.675716874153323,1,"[141, 200]"
42,bus stop,-4.77125,-12.11085,224.09596405174995,224.09596405174995,0.0,224.59596405174995,20.404035948250055,3,1,220.97563265844923,243.81708843896615,0.5,23.524367341550775,1,[164]
47,bus stop,-3.37125,-7.91085,229.92992637010624,229.92992637010624,0.0,230.42992637010624,14.570073629893756,4,1,228.95921052438445,249.13947368292298,0.5,15.540789475615544,1,[146]
48,bus stop,-3.37125,-6.51085,232.11667335805805,232.11667335805805,0.0,232.61667335805805,12.383326641941949,5,1,231.24961076658278,250.66640717772185,0.5,13.250389233417224,1,[171]
54,bus stop,-1.97125,-3.71085,236.38835428396132,239.43743107407198,0.0,239.93743107407198,5.062568925928019,6,1,236.90614661110794,254.43743107407198,0.5,7.593853388892048,1,[194]
135,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,7.593853388892048,1,Int64[]
135,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-2,245.0,260.0,0.0,24.675716874153323,1,Int64[]
135,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,23.524367341550775,1,Int64[]
135,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,15.540789475615544,1,Int64[]
135,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,13.250389233417224,1,Int64[]
137,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.5145322109022,0.0,0.0,1,Int64[]
