node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
177,depot,-0.16114,1.48056,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1256.5314245098868,0.0,0.0,1,Int64[]
120,bus stop,7.23311,-21.09645,28.622923632955658,204.19522614777236,0.0,204.69522614777236,40.30477385222764,1,1,204.19522614777236,232.63015076518155,0.5,40.30477385222765,1,[293]
115,bus stop,5.83311,-21.09645,206.38197313572417,206.38197313572417,0.0,206.88197313572417,38.11802686427583,2,1,204.9433391925333,233.12889279502218,0.5,39.556660807466706,1,[250]
100,bus stop,3.03311,-22.49645,210.65365406162744,210.65365406162744,0.0,211.15365406162744,33.846345938372565,3,1,203.47590286312033,232.1506019087469,0.5,41.024097136879675,1,[242]
88,bus stop,0.23311,-16.89645,218.69701591343394,218.69701591343394,0.0,219.19701591343394,25.802984086566056,4,1,213.96134103319918,239.14089402213278,0.5,30.53865896680083,1,[233]
81,bus stop,-1.16689,-12.69645,224.53097823179024,224.53097823179024,0.0,225.03097823179024,19.969021768209757,5,1,221.4579039778183,244.13860265187887,0.5,23.04209602218171,1,[228]
74,bus stop,-2.56689,-11.29645,227.41639869844366,230.54287162283023,0.0,231.04287162283023,13.957128377169767,6,1,223.56430743424534,245.54287162283023,0.5,20.935692565754664,1,[284]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,20.935692565754664,1,Int64[]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,23.04209602218171,1,Int64[]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,30.53865896680083,1,Int64[]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,40.30477385222765,1,Int64[]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,39.556660807466706,1,Int64[]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,41.024097136879675,1,Int64[]
177,depot,-0.16114,1.48056,246.79434120144978,246.79434120144978,0.0,246.79434120144978,0.0,0,0,0.0,1256.5314245098868,0.0,0.0,1,Int64[]
