node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
230,depot,-1.7533,0.22958,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1256.585572009445,0.0,0.0,1,Int64[]
195,bus stop,21.11542,-31.29201,46.919768116459586,176.27738725941043,0.0,176.77738725941043,68.22261274058957,1,1,176.27738725941043,214.01825817294028,0.5,68.22261274058957,1,[295]
211,bus stop,30.91542,-21.49201,193.47533052598433,193.47533052598433,0.0,193.97533052598433,51.02466947401567,3,2,176.45429885767982,214.1361992384532,0.5,68.0457011423202,1,"[305, 356]"
196,bus stop,23.91542,-17.29201,203.81067107150653,203.81067107150653,0.0,204.31067107150653,40.68932892849347,4,1,191.16497513322284,223.9433167554819,0.5,53.33502486677716,1,[238]
189,bus stop,18.31542,-15.89201,211.2653070665243,211.2653070665243,0.0,211.7653070665243,33.23469293347571,5,1,200.67663307150818,230.2844220476721,0.5,43.82336692849182,1,[373]
180,bus stop,15.51542,-10.29201,219.3086689183308,222.06790451500308,0.0,222.56790451500308,22.43209548499692,6,1,210.85185677250465,237.06790451500308,0.5,33.64814322749536,1,[343]
228,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,33.64814322749536,1,Int64[]
228,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,43.82336692849182,1,Int64[]
228,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,53.33502486677716,1,Int64[]
228,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-2,245.0,260.0,0.0,68.0457011423202,1,Int64[]
228,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,68.22261274058957,1,Int64[]
230,depot,-1.7533,0.22958,247.1304420607176,247.1304420607176,0.0,247.1304420607176,0.0,0,0,0.0,1256.585572009445,0.0,0.0,1,Int64[]
