id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-4.91784,-1.79146,1,86.28613772661669,107.35742515107779,0.0,1.0,0.5,18.213862273383306
2,bus stop,-4.91784,-0.39146,1,86.5622364224959,107.54149094833059,0.0,2.0,0.5,17.937763577504104
3,bus stop,-4.91784,1.00854,1,86.48375830764833,107.4891722050989,0.0,3.0,0.5,18.016241692351667
4,bus stop,-4.91784,2.40854,1,86.05522874692754,107.20348583128502,0.0,4.0,0.5,18.44477125307246
5,bus stop,-3.51784,-3.19146,1,88.06126704832998,108.54084469888666,0.0,5.0,0.5,16.43873295167002
6,bus stop,-3.51784,-1.79146,1,88.76953576658214,109.01302384438809,0.0,6.0,0.5,15.730464233417864
7,bus stop,-3.51784,-0.39146,1,89.0900652743921,109.22671018292807,0.0,7.0,0.5,15.409934725607894
8,bus stop,-3.51784,1.00854,1,88.99878421534964,109.16585614356643,0.0,8.0,0.5,15.501215784650359
9,bus stop,-3.51784,2.40854,1,88.50274046396598,108.83516030931065,0.0,9.0,0.5,15.997259536034017
10,bus stop,-2.11784,-4.59146,1,89.19231755584313,109.29487837056209,0.0,10.0,0.5,15.307682444156862
11,bus stop,-2.11784,-0.39146,1,91.61699438645238,110.91132959096825,0.0,11.0,0.5,12.883005613547617
12,bus stop,-2.11784,2.40854,1,90.91993895247762,110.44662596831841,0.0,12.0,0.5,13.580061047522381
13,bus stop,-2.11784,3.80854,1,89.91076769595081,109.77384513063387,0.0,13.0,0.5,14.589232304049194
14,bus stop,-0.71784,-4.59146,1,91.24730568871024,110.66487045914016,0.0,14.0,0.5,13.252694311289753
15,bus stop,-0.71784,-3.19146,1,92.66587767745877,111.61058511830585,0.0,15.0,0.5,11.83412232254123
16,bus stop,-0.71784,-1.79146,1,93.67124129517211,112.28082753011475,0.0,16.0,0.5,10.828758704827884
17,bus stop,-0.71784,-0.39146,1,94.14236521516408,112.59491014344272,0.0,17.0,0.5,10.357634784835918
18,bus stop,-0.71784,1.00854,1,94.00704041317034,112.50469360878023,0.0,18.0,0.5,10.492959586829661
19,bus stop,-0.71784,2.40854,1,93.2872027240399,112.0248018160266,0.0,19.0,0.5,11.2127972759601
20,bus stop,0.68216,-4.59146,1,93.10940341720524,111.9062689448035,0.0,20.0,0.5,11.390596582794759
21,bus stop,0.68216,-3.19146,1,94.79648336177279,113.03098890784852,0.0,21.0,0.5,9.703516638227219
22,bus stop,0.68216,-1.79146,1,96.05169844934086,113.86779896622724,0.0,22.0,0.5,8.448301550659133
23,bus stop,0.68216,-0.39146,1,96.6646708850536,114.2764472567024,0.0,23.0,0.5,7.835329114946404
24,bus stop,0.68216,1.00854,1,96.48663710454068,114.15775806969378,0.0,24.0,0.5,8.013362895459329
25,bus stop,0.68216,2.40854,1,95.56475480161501,113.54316986774334,0.0,25.0,0.5,8.93524519838499
26,bus stop,2.08216,-4.59146,1,94.6683931210814,112.94559541405427,0.0,26.0,0.5,9.831606878918606
27,bus stop,2.08216,-3.19146,1,96.68507591476562,114.29005060984375,0.0,27.0,0.5,7.814924085234384
28,bus stop,2.08216,-1.79146,1,98.31222152945877,115.37481435297252,0.0,28.0,0.5,6.187778470541229
29,bus stop,2.08216,-0.39146,1,99.17955023995614,115.95303349330409,0.0,29.0,0.5,5.320449760043864
30,bus stop,2.08216,1.00854,1,98.92068210226839,115.78045473484559,0.0,30.0,0.5,5.579317897731615
31,bus stop,2.08216,2.40854,1,97.662353470317,114.94156898021133,0.0,31.0,0.5,6.8376465296830045
32,bus stop,2.08216,3.80854,1,95.82929926522867,113.71953284348578,0.0,32.0,0.5,8.670700734771327
