node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
129,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.4130427333303,0.0,0.0,1,Int64[]
104,bus stop,5.51654,-6.95912,10.699281218336822,228.45107817249476,0.0,228.95107817249476,16.04892182750524,2,2,228.45107817249476,248.8007187816632,0.5,16.048921827505232,1,"[134, 190]"
105,bus stop,5.51654,-5.55912,230.63782516044657,230.63782516044657,0.0,231.13782516044657,13.862174839553433,4,2,230.34626716687495,250.06417811124996,0.5,14.153732833125051,1,"[158, 180]"
97,bus stop,4.11654,-4.15912,233.52324562709998,233.9243624786417,0.0,234.4243624786417,10.575637521358288,5,1,233.9243624786417,252.44957498576113,0.5,10.575637521358301,1,[163]
83,bus stop,2.71654,-4.15912,236.11110946659352,236.11110946659352,0.0,236.61110946659352,8.388890533406482,8,3,235.522260664915,253.51484044327665,0.5,8.977739335085017,1,"[154, 253, 267]"
84,bus stop,2.71654,-2.75912,238.29785645454533,238.29785645454533,0.0,238.79785645454533,6.202143545454675,10,2,237.50242159978743,254.83494773319163,0.5,6.997578400212569,1,"[260, 270]"
74,bus stop,1.31654,-2.75912,240.48460344249713,240.81671539345456,0.0,241.31671539345456,3.683284606545442,11,1,238.97507309018184,255.81671539345456,0.5,5.524926909818166,1,[219]
127,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,10,-1,245.0,260.0,0.0,5.524926909818166,1,Int64[]
127,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,8,-2,245.0,260.0,0.0,6.997578400212569,1,Int64[]
127,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,7,-1,245.0,260.0,0.0,10.575637521358301,1,Int64[]
127,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-3,245.0,260.0,0.0,8.977739335085017,1,Int64[]
127,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-2,245.0,260.0,0.0,16.048921827505232,1,Int64[]
127,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-2,245.0,260.0,0.0,14.153732833125051,1,Int64[]
129,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.4130427333303,0.0,0.0,1,Int64[]
