node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
145,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1252.850264957428,0.0,0.0,1,Int64[]
128,bus stop,23.63004,-11.48036,31.652082741813604,197.02187588727958,0.0,197.52187588727958,47.47812411272042,1,1,197.02187588727958,227.84791725818638,0.5,47.47812411272041,1,[229]
129,bus stop,25.03004,-7.28036,202.85583820563588,202.85583820563588,0.0,203.35583820563588,41.64416179436412,2,1,197.39033797713827,228.09355865142552,0.5,47.10966202286172,1,[194]
131,bus stop,26.43004,-4.48036,207.12751913153915,207.12751913153915,0.0,207.62751913153915,37.372480868460855,4,2,196.05343273309674,227.20228848873117,0.5,48.44656726690326,1,"[147, 180]"
87,bus stop,5.43004,2.51964,234.29733072332067,237.2877782989163,0.0,237.7877782989163,7.212221701083706,5,1,233.68166744837444,252.2877782989163,0.5,10.818332551625565,1,[219]
143,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,10.818332551625565,1,Int64[]
143,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,47.10966202286172,1,Int64[]
143,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,47.47812411272041,1,Int64[]
143,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-2,245.0,260.0,0.0,48.44656726690326,1,Int64[]
145,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1252.850264957428,0.0,0.0,1,Int64[]
