busStop_ID,busStop_X,busStop_Y
1,-17.86371,-5.58067
2,-17.86371,-4.18067
3,-17.86371,-2.78067
4,-17.86371,-1.38067
5,-17.86371,0.01933
6,-17.86371,1.41933
7,-17.86371,2.81933
8,-17.86371,4.21933
9,-17.86371,7.01933
10,-16.46371,-2.78067
11,-16.46371,0.01933
12,-16.46371,1.41933
13,-16.46371,7.01933
14,-16.46371,9.81933
15,-16.46371,11.21933
16,-16.46371,12.61933
17,-15.06371,-13.98067
18,-15.06371,-11.18067
19,-15.06371,-5.58067
20,-15.06371,-4.18067
21,-15.06371,-1.38067
22,-15.06371,0.01933
23,-15.06371,1.41933
24,-15.06371,2.81933
25,-15.06371,7.01933
26,-15.06371,8.41933
27,-13.66371,-13.98067
28,-13.66371,-11.18067
29,-13.66371,-8.38067
30,-13.66371,-5.58067
31,-13.66371,-4.18067
32,-13.66371,-1.38067
33,-13.66371,11.21933
34,-12.26371,-15.38067
35,-12.26371,-13.98067
36,-12.26371,-9.78067
37,-12.26371,-4.18067
38,-12.26371,0.01933
39,-12.26371,1.41933
40,-12.26371,4.21933
41,-12.26371,5.61933
42,-10.86371,-16.78067
43,-10.86371,-15.38067
44,-10.86371,-12.58067
45,-10.86371,-11.18067
46,-10.86371,-9.78067
47,-10.86371,0.01933
48,-10.86371,2.81933
49,-10.86371,4.21933
50,-10.86371,5.61933
51,-10.86371,14.01933
52,-10.86371,15.41933
53,-9.46371,-18.18067
54,-9.46371,-16.78067
55,-9.46371,-15.38067
56,-9.46371,-12.58067
57,-9.46371,-11.18067
58,-9.46371,-9.78067
59,-9.46371,-8.38067
60,-9.46371,-6.98067
61,-9.46371,-5.58067
62,-9.46371,-4.18067
63,-9.46371,-1.38067
64,-9.46371,0.01933
65,-9.46371,4.21933
66,-9.46371,5.61933
67,-9.46371,9.81933
68,-9.46371,15.41933
69,-8.06371,-18.18067
70,-8.06371,-16.78067
71,-8.06371,-11.18067
72,-8.06371,-9.78067
73,-8.06371,-8.38067
74,-8.06371,-5.58067
75,-8.06371,-4.18067
76,-8.06371,-1.38067
77,-8.06371,5.61933
78,-8.06371,7.01933
79,-8.06371,8.41933
80,-8.06371,12.61933
81,-8.06371,15.41933
82,-8.06371,18.21933
83,-6.66371,-18.18067
84,-6.66371,-16.78067
85,-6.66371,-11.18067
86,-6.66371,-9.78067
87,-6.66371,-8.38067
88,-6.66371,-6.98067
89,-6.66371,4.21933
90,-6.66371,5.61933
91,-6.66371,7.01933
92,-6.66371,8.41933
93,-6.66371,9.81933
94,-6.66371,14.01933
95,-5.26371,-18.18067
96,-5.26371,-16.78067
97,-5.26371,-15.38067
98,-5.26371,-13.98067
99,-5.26371,-11.18067
100,-5.26371,-9.78067
101,-5.26371,-6.98067
102,-5.26371,1.41933
103,-5.26371,8.41933
104,-5.26371,14.01933
105,-5.26371,15.41933
106,-5.26371,16.81933
107,-5.26371,18.21933
108,-5.26371,19.61933
109,-3.86371,-18.18067
110,-3.86371,-15.38067
111,-3.86371,-13.98067
112,-3.86371,-12.58067
113,-3.86371,-11.18067
114,-3.86371,-6.98067
115,-3.86371,0.01933
116,-3.86371,1.41933
117,-3.86371,7.01933
