busStop_ID,busStop_X,busStop_Y
1,-4.98129,-2.77022
2,-4.98129,-1.77022
3,-4.98129,-0.77022
4,-4.98129,0.22978
5,-4.98129,2.22978
6,-3.98129,-3.77022
7,-3.98129,-2.77022
8,-3.98129,-1.77022
9,-3.98129,-0.77022
10,-3.98129,0.22978
11,-3.98129,1.22978
12,-3.98129,2.22978
13,-3.98129,3.22978
14,-2.98129,-3.77022
15,-2.98129,-2.77022
16,-2.98129,-1.77022
17,-2.98129,-0.77022
18,-2.98129,0.22978
19,-2.98129,1.22978
20,-2.98129,2.22978
21,-2.98129,3.22978
22,-2.98129,4.22978
23,-1.98129,-3.77022
24,-1.98129,-2.77022
25,-1.98129,-1.77022
26,-1.98129,-0.77022
27,-1.98129,0.22978
28,-1.98129,1.22978
29,-1.98129,2.22978
30,-1.98129,3.22978
31,-1.98129,4.22978
32,-0.98129,-4.77022
33,-0.98129,-3.77022
34,-0.98129,-2.77022
35,-0.98129,-1.77022
36,-0.98129,-0.77022
37,-0.98129,0.22978
38,-0.98129,1.22978
39,-0.98129,2.22978
40,-0.98129,3.22978
41,-0.98129,4.22978
42,-0.98129,5.22978
43,0.01871,-4.77022
44,0.01871,-3.77022
45,0.01871,-2.77022
46,0.01871,-1.77022
47,0.01871,1.22978
48,0.01871,2.22978
49,0.01871,3.22978
50,0.01871,4.22978
51,0.01871,5.22978
52,1.01871,-4.77022
53,1.01871,-3.77022
54,1.01871,-2.77022
55,1.01871,-1.77022
56,1.01871,-0.77022
57,1.01871,0.22978
58,1.01871,1.22978
59,1.01871,2.22978
60,1.01871,3.22978
61,1.01871,4.22978
62,1.01871,5.22978
63,2.01871,-4.77022
64,2.01871,-3.77022
65,2.01871,-2.77022
66,2.01871,-1.77022
67,2.01871,-0.77022
68,2.01871,0.22978
69,2.01871,1.22978
70,2.01871,2.22978
71,2.01871,3.22978
72,2.01871,4.22978
73,2.01871,5.22978
74,3.01871,-3.77022
75,3.01871,-2.77022
76,3.01871,-1.77022
77,3.01871,-0.77022
78,3.01871,0.22978
79,3.01871,1.22978
80,3.01871,2.22978
81,3.01871,3.22978
82,3.01871,4.22978
83,4.01871,-3.77022
84,4.01871,-2.77022
85,4.01871,-1.77022
86,4.01871,-0.77022
87,4.01871,0.22978
88,4.01871,1.22978
89,4.01871,2.22978
90,4.01871,3.22978
91,5.01871,-1.77022
92,5.01871,-0.77022
93,5.01871,0.22978
94,5.01871,1.22978
95,5.01871,2.22978
