id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-14.23845,0.58067,1,60.683004039293834,90.28866935952922,0.0,1.0,0.5,43.816995960706166
2,bus stop,-12.83845,-6.41933,1,61.62627552087149,90.91751701391433,0.0,2.0,0.5,42.87372447912851
3,bus stop,-12.83845,-5.01933,1,62.24064720097941,91.32709813398628,0.0,3.0,0.5,42.25935279902059
4,bus stop,-12.83845,-3.61933,1,62.71061658054649,91.64041105369766,0.0,4.0,0.5,41.78938341945351
5,bus stop,-12.83845,4.78067,1,62.33112548901642,91.38741699267761,0.0,5.0,0.5,42.16887451098358
6,bus stop,-10.03845,-2.21933,1,68.06450341091127,95.20966894060751,0.0,6.0,0.5,36.43549658908873
7,bus stop,-10.03845,-0.81933,1,68.25567468014084,95.33711645342723,0.0,7.0,0.5,36.24432531985916
8,bus stop,-8.63845,-12.01933,1,64.41958561905514,92.77972374603677,0.0,8.0,0.5,40.08041438094485
9,bus stop,-8.63845,-10.61933,1,65.73243381377216,93.6549558758481,0.0,9.0,0.5,38.767566186227846
10,bus stop,-8.63845,-9.21933,1,66.92059369328724,94.4470624621915,0.0,10.0,0.5,37.579406306712755
11,bus stop,-8.63845,-5.01933,1,69.61601133347591,96.24400755565061,0.0,11.0,0.5,34.88398866652408
12,bus stop,-8.63845,-2.21933,1,70.57810412485271,96.88540274990181,0.0,12.0,0.5,33.921895875147285
13,bus stop,-8.63845,-0.81933,1,70.78352441368432,97.02234960912287,0.0,13.0,0.5,33.71647558631568
14,bus stop,-7.23845,-12.01933,1,66.52116057163899,94.180773714426,0.0,14.0,0.5,37.97883942836101
15,bus stop,-7.23845,-7.81933,1,70.2910097282956,96.6940064855304,0.0,15.0,0.5,34.208990271704394
16,bus stop,-7.23845,-6.41933,1,71.25622397525677,97.33748265017118,0.0,16.0,0.5,33.24377602474322
17,bus stop,-5.83845,-12.01933,1,68.567453596936,95.54496906462401,0.0,17.0,0.5,35.932546403063995
18,bus stop,-5.83845,11.78067,1,68.8265333254026,95.71768888360172,0.0,18.0,0.5,35.67346667459741
19,bus stop,-5.83845,13.18067,1,67.26114765673758,94.67409843782505,0.0,19.0,0.5,37.23885234326242
20,bus stop,-4.43845,-5.01933,1,76.87465646665123,101.08310431110081,0.0,20.0,0.5,27.625343533348772
21,bus stop,-4.43845,-3.61933,1,77.59908416203007,101.56605610802004,0.0,21.0,0.5,26.900915837969936
22,bus stop,-4.43845,-2.21933,1,78.0999628823426,101.89997525489507,0.0,22.0,0.5,26.400037117657398
23,bus stop,-3.03845,-2.21933,1,80.59762260550036,103.56508173700024,0.0,23.0,0.5,23.90237739449963
24,bus stop,-3.03845,-0.81933,1,80.89005821041962,103.76003880694641,0.0,24.0,0.5,23.609941789580382
25,bus stop,-3.03845,4.78067,1,79.40254257575232,102.76836171716822,0.0,25.0,0.5,25.09745742424768
26,bus stop,-1.63845,-6.41933,1,80.47939744817783,103.48626496545188,0.0,26.0,0.5,24.02060255182217
27,bus stop,-1.63845,-5.01933,1,81.5939746958912,104.22931646392747,0.0,27.0,0.5,22.90602530410879
28,bus stop,-1.63845,4.78067,1,81.76133087088289,104.34088724725525,0.0,28.0,0.5,22.738669129117113
29,bus stop,-1.63845,14.58067,1,70.78418622819069,97.0227908187938,0.0,29.0,0.5,33.7158137718093
30,bus stop,-0.23845,-3.61933,1,84.87467486317341,106.41644990878227,0.0,30.0,0.5,19.62532513682659
31,bus stop,-0.23845,3.38067,1,85.01418428065445,106.50945618710296,0.0,31.0,0.5,19.485815719345556
32,bus stop,-0.23845,4.78067,1,84.07905982401539,105.88603988267693,0.0,32.0,0.5,20.42094017598461
33,bus stop,-0.23845,14.58067,1,72.30180405359636,98.0345360357309,0.0,33.0,0.5,32.19819594640365
34,bus stop,1.16155,-12.01933,1,77.53759257751564,101.52506171834375,0.0,34.0,0.5,26.962407422484365
35,bus stop,1.16155,-7.81933,1,83.17315810767151,105.28210540511434,0.0,35.0,0.5,21.32684189232849
36,bus stop,1.16155,-3.61933,1,87.23952115554215,107.99301410369478,0.0,36.0,0.5,17.260478844457843
37,bus stop,1.16155,-2.21933,1,88.03103473705394,108.52068982470263,0.0,37.0,0.5,16.46896526294605
38,bus stop,2.56155,-13.41933,1,76.77160976928458,101.0144065128564,0.0,38.0,0.5,27.728390230715416
39,bus stop,2.56155,-10.61933,1,81.06861618274958,103.87907745516638,0.0,39.0,0.5,23.43138381725042
40,bus stop,2.56155,-9.21933,1,83.09165261042435,105.22776840694956,0.0,40.0,0.5,21.408347389575656
41,bus stop,2.56155,-6.41933,1,86.74326672515288,107.66217781676859,0.0,41.0,0.5,17.75673327484712
42,bus stop,2.56155,-5.01933,1,88.28277998934684,108.6885199928979,0.0,42.0,0.5,16.217220010653165
43,bus stop,2.56155,0.58067,1,91.01612032630084,110.51074688420056,0.0,43.0,0.5,13.483879673699164
44,bus stop,2.56155,1.98067,1,90.58861057027858,110.22574038018571,0.0,44.0,0.5,13.911389429721428
45,bus stop,2.56155,10.38067,1,81.42055827889861,104.11370551926575,0.0,45.0,0.5,23.079441721101386
46,bus stop,2.56155,11.78067,1,79.32077224950567,102.7138481663371,0.0,46.0,0.5,25.17922775049434
47,bus stop,3.96155,-13.41933,1,77.90600807300765,101.77067204867177,0.0,47.0,0.5,26.593991926992338
48,bus stop,3.96155,-9.21933,1,84.58281847803634,106.22187898535756,0.0,48.0,0.5,19.917181521963652
49,bus stop,3.96155,-0.81933,1,93.48714081736856,112.15809387824571,0.0,49.0,0.5,11.012859182631445
50,bus stop,3.96155,0.58067,1,93.53679823770003,112.19119882513336,0.0,50.0,0.5,10.963201762299967
51,bus stop,3.96155,3.38067,1,91.99326973952934,111.1621798263529,0.0,51.0,0.5,12.50673026047066
52,bus stop,3.96155,11.78067,1,80.57573842440766,103.55049228293844,0.0,52.0,0.5,23.92426157559234
53,bus stop,5.36155,-10.61933,1,83.55754716969275,105.53836477979516,0.0,53.0,0.5,20.942452830307253
54,bus stop,5.36155,-9.21933,1,85.84862147424244,107.06574764949497,0.0,54.0,0.5,18.651378525757558
55,bus stop,5.36155,0.58067,1,96.05182895455253,113.86788596970169,0.0,55.0,0.5,8.448171045447463
56,bus stop,5.36155,1.98067,1,95.38499375624436,113.42332917082956,0.0,56.0,0.5,9.11500624375565
57,bus stop,5.36155,3.38067,1,94.12704945830684,112.58469963887123,0.0,57.0,0.5,10.372950541693152
