node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
183,depot,-0.80351,1.8093,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.3451283557345,0.0,0.0,1,Int64[]
157,bus stop,20.27427,-20.41959,36.907537097662434,192.49682921734,0.0,192.99682921734,52.00317078265999,1,1,192.49682921734,224.83121947822667,0.5,52.00317078265998,1,[193]
142,bus stop,14.67427,-20.41959,199.74381716914723,199.74381716914723,0.0,200.24381716914723,44.756182830852765,2,1,199.05640847201042,229.2042723146736,0.5,45.44359152798958,1,[271]
129,bus stop,9.07427,-17.61959,207.78717902095374,208.68254987147782,0.0,209.18254987147782,35.81745012852218,3,1,208.68254987147782,235.62169991431853,0.5,35.81745012852219,1,[229]
134,bus stop,11.87427,-16.21959,212.9542307973811,212.9542307973811,0.0,213.4542307973811,31.545769202618914,4,1,208.1718492485676,235.2812328323784,0.5,36.328150751432396,1,[197]
121,bus stop,6.27427,-16.21959,220.2012187491883,220.2012187491883,0.0,220.7012187491883,24.298781250811686,5,1,213.0707582038887,238.5471721359258,0.5,31.429241796111302,1,[259]
122,bus stop,6.27427,-13.41959,224.07471272509193,226.6519184964861,0.0,227.1519184964861,17.848081503513896,6,1,217.72787774472914,241.6519184964861,0.5,26.77212225527085,1,[255]
181,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,26.77212225527085,1,Int64[]
181,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,31.429241796111302,1,Int64[]
181,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,36.328150751432396,1,Int64[]
181,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,35.81745012852219,1,Int64[]
181,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,45.44359152798958,1,Int64[]
181,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,52.00317078265998,1,Int64[]
183,depot,-0.80351,1.8093,247.3851754647263,247.3851754647263,0.0,247.3851754647263,0.0,0,0,0.0,1257.3451283557345,0.0,0.0,1,Int64[]
