passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
1,-4.84066,-2.51295,1,6
2,-2.32918,-5.23406,1,6
3,-2.44775,-0.73779,1,3
4,-5.13627,2.5875,1,4
5,-2.99041,-3.82747,1,1
6,-1.41208,-1.88362,1,13
7,-1.47228,-3.07924,1,9
8,-2.9924,-3.42823,1,13
9,5.53387,-1.98548,1,3
10,1.50559,5.7051,1,12
11,-0.69623,-2.66171,1,11
12,0.51125,5.89458,1,8
13,4.30033,4.00769,1,6
14,-3.37198,-2.69465,1,4
15,-5.1459,1.66708,1,10
16,-2.56433,0.68034,1,3
17,-2.13346,-3.45439,1,1
18,0.73193,-5.71142,1,10
19,-3.17057,4.35137,1,9
20,-3.09033,-5.00826,1,10
21,-4.2683,2.48251,1,9
22,1.01496,-1.55728,1,6
23,2.76714,-4.82193,1,6
24,-0.23512,5.80663,1,11
25,-3.79424,-3.2804,1,5
26,-4.58599,-2.60623,1,11
27,-5.05754,-1.32363,1,11
28,2.69293,-2.86981,1,12
29,-0.45777,4.91557,1,7
30,-1.17525,2.57805,1,9
31,3.73988,3.47741,1,13
32,1.69452,-0.67301,1,6
33,-2.0778,-2.69795,1,1
34,-1.93526,0.25111,1,12
35,-1.50648,-1.80519,1,9
36,-5.26612,-1.51977,1,5
37,-3.04867,-4.05044,1,13
38,-3.46295,-0.97985,1,3
39,-1.05987,-5.76165,1,9
40,-1.82889,-0.26023,1,8
41,4.12686,-0.16332,1,6
42,0.76055,3.81434,1,2
43,4.17119,3.26915,1,1
44,4.16216,3.42993,1,6
45,2.69482,1.13794,1,3
46,-3.57774,2.44526,1,10
47,-3.9411,1.32524,1,5
48,-3.26283,3.66292,1,11
49,0.43373,-5.09931,1,10
50,-3.65458,-3.79008,1,8
51,0.46819,-3.36848,1,3
52,4.57887,-2.05521,1,13
53,4.86333,-0.8412,1,4
54,0.99099,2.59925,1,13
55,1.60922,1.91744,1,3
56,-1.4465,-4.12037,1,5
57,4.89233,3.27207,1,2
58,-3.65937,-0.58912,1,9
59,-4.60572,-0.88892,1,3
60,2.01305,-2.39818,1,1
61,-5.2303,0.49927,1,10
62,-2.58414,2.04491,1,5
63,-2.08313,-3.87126,1,9
64,-0.2791,-5.07602,1,5
65,-5.63983,-0.71437,1,9
66,-3.38999,4.80979,1,1
67,2.67552,3.68241,1,12
68,-2.25641,-1.35542,1,11
69,-0.20582,2.6919,1,10
70,3.17951,0.91192,1,11
71,0.17151,-5.53126,1,5
72,0.14914,3.28782,1,9
73,-5.09953,1.93053,1,8
74,-1.23264,-2.99158,1,7
75,-1.40407,-2.40812,1,4
76,-0.32145,-3.73612,1,4
77,-2.35192,1.83127,1,6
78,-1.33042,-2.99234,1,3
79,-1.36677,-4.60146,1,11
80,-3.99147,1.51383,1,13
81,3.72907,0.46104,1,1
82,-2.67737,4.80855,1,7
83,-4.17017,2.14765,1,2
84,-0.57934,4.52411,1,11
85,1.88182,5.44647,1,13
86,-5.66444,-0.59145,1,1
87,-4.77013,2.24753,1,13
88,4.00705,-3.41056,1,1
89,-3.01145,2.45382,1,9
90,0.55443,-4.59419,1,11
91,-1.74798,1.32463,1,7
92,0.72519,-1.88279,1,12
93,0.14322,-4.4882,1,12
94,-3.83446,3.72073,1,9
95,1.23139,5.67948,1,2
96,0.64694,-2.49315,1,3
97,4.39821,-1.45036,1,3
98,-1.99187,3.75824,1,1
99,-0.77313,-1.43317,1,2
100,-3.42067,1.38814,1,9
101,1.3921,-2.40535,1,13
102,0.63709,-5.35268,1,5
103,1.77419,3.09932,1,6
104,2.89966,-3.41759,1,13
105,2.79445,-0.17807,1,13
106,-4.73097,-0.42992,1,9
107,2.49197,-2.21706,1,13
108,-4.19673,-2.59088,1,10
109,2.90143,4.18903,1,5
110,1.6248,4.98599,1,9
111,-3.48414,2.30577,1,4
112,-0.01833,-2.25358,1,4
113,1.44438,-2.80923,1,9
114,1.42895,-5.57075,1,7
115,-1.13482,2.47082,1,6
116,-5.36306,-1.16572,1,8
117,3.81605,2.42008,1,10
118,4.57352,3.86685,1,8
119,1.44863,1.6703,1,8
120,-1.79704,-3.73645,1,8
121,-2.41747,0.07328,1,7
122,2.1789,5.47416,1,2
123,-1.5505,0.04867,1,10
124,3.19702,4.26407,1,13
125,5.13944,1.84937,1,5
126,3.32284,-4.53069,1,13
127,-2.09674,-0.8387,1,5
128,3.58592,-1.69818,1,12
129,-1.09174,-3.13508,1,6
130,-4.69312,-2.68829,1,6
131,1.6377,-3.75874,1,3
132,4.16217,-3.95736,1,2
133,2.88906,-0.20161,1,5
134,3.33964,0.01096,1,10
135,1.77531,-2.00255,1,11
136,-1.98835,-1.69964,1,10
137,5.60917,-0.35466,1,1
138,-4.6002,-0.80823,1,11
139,-4.52385,0.58526,1,12
140,0.84734,-2.53461,1,11
141,0.77312,5.51743,1,1
142,-4.82089,0.05773,1,5
143,3.04906,-2.19041,1,10
144,-3.94612,-2.00008,1,10
145,-5.6751,-1.49077,1,3
146,-0.15647,-2.18847,1,4
147,-2.75854,-1.65457,1,9
148,0.05195,2.53166,1,7
149,-1.458,-2.51617,1,9
150,2.7844,1.61106,1,4
151,-2.8404,-2.87487,1,3
152,-1.05173,-1.6792,1,11
153,-0.72573,-5.67362,1,10
154,4.51939,-3.70293,1,13
155,4.31103,-0.48134,1,2
156,0.51666,-4.30062,1,3
157,-3.22105,-1.8091,1,2
158,5.14229,-2.48669,1,7
159,-3.36014,-1.84974,1,3
160,2.43619,0.26095,1,12
161,3.8775,3.68083,1,2
162,2.55287,-2.98103,1,1
163,-3.21031,0.31779,1,8
164,2.23704,-3.29813,1,11
165,4.8872,1.14293,1,5
166,-2.45073,-0.83548,1,3
167,-3.99727,-4.25042,1,5
168,5.75704,1.17304,1,3
169,-3.49684,-3.07171,1,7
170,-1.34076,1.5716,1,12
171,3.03641,0.97674,1,9
172,-3.75611,0.2465,1,2
173,1.93461,5.1208,1,6
174,1.19092,1.16258,1,1
175,0.53106,1.84933,1,7
176,1.70722,2.24473,1,6
177,1.83596,4.55927,1,13
178,5.00562,1.37454,1,11
179,-3.24268,-3.68733,1,7
180,-0.83127,4.09605,1,12
181,-4.41782,-1.09288,1,2
182,-1.18225,-3.29441,1,6
183,-5.23283,0.02906,1,13
184,-2.86322,-0.65515,1,12
185,-4.74653,1.70269,1,10
186,2.06843,2.04086,1,9
187,-3.82525,0.23204,1,5
188,2.91433,-3.85633,1,13
189,3.75483,-3.80578,1,2
190,-0.28401,2.21525,1,10
191,1.49613,5.60164,1,9
192,-4.89375,-2.11697,1,11
193,-2.74838,-3.33551,1,6
194,-3.57121,2.05102,1,10
195,1.13686,4.00456,1,11
196,3.35996,-1.14016,1,5
197,3.83299,2.17263,1,8
198,3.47611,2.72125,1,13
199,3.42801,4.25367,1,8
200,2.70214,4.66626,1,5
201,-3.55062,-3.37473,1,9
202,-3.46823,-1.73188,1,5
203,5.15547,1.74985,1,10
204,4.08434,-1.88442,1,6
205,-0.5017,-3.71959,1,7
206,-0.44463,-5.80892,1,10
207,5.19861,2.18803,1,13
208,2.91806,-3.50752,1,5
209,4.41887,-1.93186,1,11
210,4.67455,-0.45971,1,10
211,1.92416,-2.35774,1,13
212,0.78076,-3.4362,1,1
213,-4.2445,-0.3576,1,5
214,1.39139,2.84482,1,9
215,-4.45682,3.29881,1,4
216,1.97928,2.21489,1,3
217,3.08343,0.60608,1,10
218,2.62602,-1.05613,1,9
219,-0.99852,2.98942,1,8
220,-1.16204,3.95025,1,9
221,-1.77762,3.09674,1,1
222,-5.65719,1.18756,1,5
223,-2.44436,-3.28551,1,6
224,2.87682,0.45987,1,4
225,3.135,-4.79181,1,10
226,-5.53864,-2.15405,1,12
227,2.51318,-3.27808,1,4
228,-1.41327,2.00073,1,10
229,-3.12199,1.10129,1,2
230,3.77517,1.3388,1,11
231,2.08927,4.23824,1,2
232,-1.73526,-2.84403,1,8
233,-2.31169,4.15356,1,5
234,4.11642,-3.051,1,11
235,2.29893,2.10923,1,7
236,2.48596,-0.18123,1,7
237,-3.39191,-0.87049,1,12
238,-0.96446,-3.47543,1,5
239,4.07007,-0.013,1,6
240,-1.03736,4.2795,1,13
241,-1.94724,1.15949,1,1
242,-0.04718,-5.43676,1,13
243,0.47395,-5.3907,1,3
244,0.74754,-1.63627,1,9
245,4.68468,3.41359,1,8
246,2.26363,4.66633,1,9
247,-2.75177,3.3419,1,5
248,4.37334,1.62762,1,9
249,-3.17263,-0.43904,1,11
250,-2.1631,3.61347,1,1
251,2.65429,5.26393,1,2
252,1.16074,4.3997,1,13
253,3.68625,-2.49998,1,9
254,-1.43344,-2.83047,1,4
255,-4.24546,0.85229,1,6
256,4.11093,-2.53226,1,2
257,3.98327,3.05031,1,4
258,-0.11051,-3.94796,1,4
259,-0.32986,-3.81342,1,5
260,-5.52108,-2.261,1,2
261,0.75422,1.71896,1,5
262,-4.64305,-3.25062,1,2
263,-1.77498,5.47018,1,12
264,3.59096,4.02818,1,2
265,0.55006,2.2976,1,13
266,2.63038,-2.04188,1,6
267,3.31849,1.59872,1,1
