cus,pickup_bus_node,drop_off_transit_node,ride_time,cus_walking_time
56,52,53,9.603138894155677,9.282184483672326
57,13,53,3.6188959422800338,6.122398933905102
58,48,53,8.88483791890161,10.651258856996876
59,10,53,8.878891819133514,5.3169735401163685
60,21,53,2.7231536715996185,10.823053878300485
61,46,53,5.229644918252063,2.9436028979400817
62,26,53,8.8555735224935,1.7473392724001784
63,30,53,1.237801187858878,6.591122109128266
64,40,53,4.511343942997996,5.075187066966683
65,44,53,7.426806593823869,7.603611752427978
66,38,53,4.033792978635773,6.959202608142435
67,45,53,6.472916606030594,8.781221935762758
68,40,53,4.511343942997996,5.681364333682668
69,19,53,9.033919128671556,6.913363629825984
70,33,53,4.242066423232956,3.8997654884687503
71,3,53,8.92889522441709,4.229076810756724
72,9,53,6.692144831181707,10.700619950348642
73,14,53,2.6839532078158186,1.1168780140507255
74,44,53,7.426806593823869,10.102326289362633
75,18,53,9.550030195584355,9.030539669734226
76,16,53,4.5053978432299004,5.213441218864996
77,36,53,6.825427127190693,1.9892749178939408
78,28,53,4.359815205029463,4.220037084735136
79,15,53,2.6459464479024746,10.789406764929215
80,51,53,7.41639190620387,6.204093089148769
81,3,53,8.92889522441709,5.426458060881442
82,10,53,8.878891819133514,3.1267821326709524
83,38,53,4.033792978635773,10.637301149117862
84,12,53,7.451761116806125,6.1821204691278595
85,7,53,5.29293060660649,3.5280184936235064
86,3,53,8.92889522441709,8.54270885783647
87,46,53,5.229644918252063,7.576977641965905
88,24,53,2.609185556723588,5.310004743936001
89,41,53,7.301587584287148,6.54158250220984
90,34,53,6.668826534541694,8.808477166518598
91,36,53,6.825427127190693,2.845568265623799
92,32,53,2.610984134428918,9.55683168894356
93,16,53,4.5053978432299004,5.705661590635322
94,37,53,3.62278545921842,9.126017690038339
95,14,53,2.6839532078158186,3.7927362610680917
96,26,53,8.8555735224935,7.064591906804561
97,29,53,2.724877024742767,5.025674783662576
98,24,53,2.609185556723588,6.980847539783576
99,7,53,5.29293060660649,1.4329932667050984
100,21,53,2.7231536715996185,3.426833166375773
101,5,53,9.006312084997319,4.776779840756619
102,28,53,4.359815205029463,5.184243689272119
