node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
343,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.024363264174,0.0,0.0,1,Int64[]
315,bus stop,22.06547,-1.25418,26.627812588378998,204.5582811174315,0.0,205.0582811174315,39.941718882568495,1,1,204.5582811174315,232.872187411621,0.5,39.941718882568495,1,[566]
314,bus stop,22.06547,-6.85418,211.80526906923873,211.80526906923873,0.0,212.30526906923873,32.69473093076127,2,1,202.74304805994188,231.66203203996128,0.5,41.7569519400581,1,[481]
254,bus stop,9.46547,-8.25418,227.5794126757356,227.5794126757356,0.0,228.0794126757356,16.920587324264403,3,1,221.80314668108093,244.36876445405397,0.5,22.696853318919054,1,[401]
211,bus stop,3.86547,-4.05418,236.51314761549463,237.75105086664908,0.0,238.25105086664908,6.748949133350919,4,1,234.37657629997364,252.75105086664908,0.5,10.123423700026365,1,[514]
341,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,10.123423700026365,1,Int64[]
341,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,41.7569519400581,1,Int64[]
341,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,39.941718882568495,1,Int64[]
341,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,22.696853318919054,1,Int64[]
343,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.024363264174,0.0,0.0,1,Int64[]
