passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
2,-14.71879,-4.58497,1,13,15.4163814187194
3,-3.36677,-0.49555,1,13,3.40304120940497
4,-22.92109,-18.61315,1,13,29.5267014237168
5,-23.24607,6.4402,1,13,24.1216898472587
6,15.37025,15.79215,1,13,22.0371617644429
9,-19.86408,-11.32883,1,13,22.8675350739587
11,22.64886,-16.01924,1,13,27.7414278288777
18,-3.07063,2.04209,1,13,3.68767406903193
19,3.45312,17.15193,1,13,17.4960734870195
24,-11.8294,8.52401,1,13,14.5805797647849
25,-11.22316,-25.75129,1,13,28.0907141841778
26,25.25447,-15.67182,1,13,29.7219503705844
29,-14.92208,-15.98543,1,13,21.8678374580941
30,-11.18969,-25.41266,1,13,27.7671075189661
32,-7.05161,-5.28367,1,13,8.81149159867698
33,26.53565,1.82833,1,13,26.5985606715449
35,6.94773,-10.39862,1,13,12.5060896110052
36,-7.58659,12.89022,1,13,14.9570775010046
39,-10.90919,-24.68983,1,13,26.9925543285669
42,13.63204,3.82233,1,13,14.1577753613301
45,26.49693,-1.39911,1,13,26.5338380700883
48,-21.91216,4.97372,1,13,22.4695513574965
49,-13.48775,23.95915,1,13,27.494736624045
51,6.81378,-12.47445,1,13,14.2140567585891
53,-1.78302,-5.51511,1,13,5.79617438317565
55,-7.85798,-0.46066,1,13,7.87147592037424
59,10.58254,6.6284,1,13,12.4870308130911
61,16.70035,-14.36563,1,13,22.0289136906509
65,-16.28873,7.74551,1,13,18.0365055206229
67,14.35314,7.80155,1,13,16.3363693898055
68,-8.71799,-15.74164,1,13,17.9945134315483
69,15.50935,-2.69027,1,13,15.7409492990616
70,-27.4832,-8.1828,1,13,28.6755052836872
71,21.04628,-5.28962,1,13,21.7008246149274
73,14.0762,-23.72657,1,13,27.587852425003
75,1.14856,-24.35429,1,13,24.3813586332658
76,-9.54498,-11.56901,1,13,14.998288798971
78,26.35239,-0.54158,1,13,26.3579593993673
79,22.67803,14.83348,1,13,27.098432187274
81,2.8003,0.44732,1,13,2.83580355856516
82,-25.04827,15.53816,1,13,29.4762694278356
83,7.35979,-21.32495,1,13,22.5592592211873
85,0.07653,6.69851,1,13,6.69895201222967
86,-24.89007,14.27365,1,13,28.6923777404083
88,-7.47738,-10.51113,1,13,12.899419606436
89,8.53576,-23.77692,1,13,25.2626469031217
90,12.72572,25.99834,1,13,28.94576680592
93,20.93071,-19.8842,1,13,28.8699805152927
97,-11.18872,25.87806,1,13,28.1932914647977
98,-4.45219,-2.79025,1,13,5.25428102604501
99,0.60877,27.19419,1,13,27.2010066321224
101,-6.233,12.97726,1,13,14.396510790589
103,-3.70539,28.99757,1,13,29.2333556532637
104,-28.03123,-0.87435,1,13,28.0448650327721
105,4.53535,9.07069,1,13,10.1413470037393
109,22.4348,11.41859,1,13,25.1734879102262
110,15.26638,14.54057,1,13,21.0829418571596
111,-21.9847,1.00381,1,13,22.0076084629879
114,0.81079,29.29829,1,13,29.3095066329086
115,6.51548,14.80172,1,13,16.1722689084118
116,-13.05612,-10.91801,1,13,17.0195553065594
121,-1.65081,5.92649,1,13,6.15210783622071
122,-0.21448,10.15355,1,13,10.1558120300314
124,-0.54301,23.55393,1,13,23.5601855552703
125,-24.08215,14.64783,1,13,28.187031270345
126,13.14202,-17.41828,1,13,21.8199258654631
131,2.11676,-16.46238,1,13,16.5979111215355
133,-3.99809,17.7318,1,13,18.1769437323515
138,6.1948,-10.74561,1,13,12.4033763081465
143,22.46677,8.82779,1,13,24.1388848102384
144,12.62106,19.05368,1,13,22.8546237722833
145,-3.54216,-8.37782,1,13,9.09586840314171
148,-14.96028,-14.00943,1,13,20.4957122319141
151,3.64795,0.45896,1,13,3.67670871582104
152,-13.76516,20.00813,1,13,24.2859015114527
154,-6.21287,9.04242,1,13,10.9711021132197
160,-13.07205,-17.6026,1,13,21.9255571362605
162,17.08925,-14.14449,1,13,22.183536363946
163,-1.54518,-27.69493,1,13,27.7380018259258
164,1.53595,-4.94441,1,13,5.17748228806162
165,3.94878,-29.3473,1,13,29.6117721935781
167,11.27867,1.14811,1,13,11.3369539374426
168,29.24627,3.80423,1,13,29.4926469093666
169,3.62265,20.12644,1,13,20.4498695778024
171,7.54636,28.88336,1,13,29.8529055395055
172,9.32769,26.28904,1,13,27.8947953766041
176,17.71094,-16.85699,1,13,24.4506792978158
178,-13.88537,-15.12026,1,13,20.5286546646056
179,-3.66837,-5.03821,1,13,6.23221046712876
182,0.43269,19.47884,1,13,19.4836448160097
183,21.01424,4.0262,1,13,21.3964641844672
188,-23.97406,-13.77824,1,13,27.6513225975473
189,12.91514,-12.14307,1,13,17.7272398921248
190,-14.31805,-17.31364,1,13,22.4670592877779
192,6.73154,-15.80735,1,13,17.1809735887007
194,7.28486,9.82682,1,13,12.2325634540101
195,0.35274,5.60929,1,13,5.62037104990019
196,-12.54109,-5.33101,1,13,13.6271307782042
199,19.15063,0.17973,1,13,19.1514690005463
200,-0.43832,24.7532,1,13,24.7570806986099
