node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
110,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.6747586591287,0.0,0.0,1,Int64[]
29,bus stop,-6.1689,13.32053,17.686313916224684,217.97052912566298,0.0,218.47052912566298,26.529470874337022,1,1,217.97052912566298,241.8136860837753,0.5,26.529470874337026,1,[147]
39,bus stop,-3.3689,14.72053,222.24221005156625,222.24221005156625,0.0,222.74221005156625,22.257789948433754,2,1,217.20883929658558,241.3058928643904,0.5,27.29116070341443,1,[129]
46,bus stop,-1.9689,11.92053,226.51389097746952,226.51389097746952,0.0,227.01389097746952,17.986109022530485,3,1,222.66499452364832,244.94332968243222,0.5,21.835005476351682,1,[154]
44,bus stop,-1.9689,7.72053,232.07413194132494,232.07413194132494,0.0,232.57413194132494,12.425868058675064,4,1,230.1006660805428,249.9004440536952,0.5,14.399333919457213,1,[119]
51,bus stop,-0.5689,3.52053,237.90809425968123,238.05506119092215,0.0,238.55506119092215,6.444938809077854,6,2,238.05506119092215,255.20337412728142,0.5,6.444938809077866,1,"[116, 159]"
58,bus stop,0.8311,0.72053,242.32674211682541,243.1747586591286,0.0,243.6747586591286,1.3252413408714006,7,1,242.5121379886929,258.1747586591286,0.5,1.9878620113071148,1,[165]
108,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,6,-1,245.0,260.0,0.0,1.9878620113071148,1,Int64[]
108,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,14.399333919457213,1,Int64[]
108,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,21.835005476351682,1,Int64[]
108,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,26.529470874337026,1,Int64[]
108,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-2,245.0,260.0,0.0,6.444938809077866,1,Int64[]
108,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,27.29116070341443,1,Int64[]
110,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.6747586591287,0.0,0.0,1,Int64[]
