node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
85,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.145264568117,0.0,0.0,1,Int64[]
38,bus stop,0.81336,-14.27673,17.228771335754914,218.65684299636763,0.0,219.15684299636763,25.84315700363237,1,1,218.65684299636763,242.2712286642451,0.5,25.84315700363237,1,[104]
47,bus stop,4.41336,-7.67673,228.21464835984352,228.497099693998,0.0,228.997099693998,16.002900306002005,3,2,228.497099693998,248.83139979599866,0.5,16.00290030600202,1,"[112, 119]"
43,bus stop,3.21336,-7.67673,230.44288282652812,230.44288282652812,0.0,230.94288282652812,14.05711717347188,4,1,229.46000404299457,249.47333602866306,0.5,15.039995957005432,1,[121]
36,bus stop,0.41336,-2.07673,238.48624467833463,241.94883280991036,0.0,242.44883280991036,2.551167190089643,5,1,240.67324921486556,256.94883280991036,0.5,3.8267507851344433,1,[133]
83,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,3.8267507851344433,1,Int64[]
83,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-2,245.0,260.0,0.0,16.00290030600202,1,Int64[]
83,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,15.039995957005432,1,Int64[]
83,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,25.84315700363237,1,Int64[]
85,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.145264568117,0.0,0.0,1,Int64[]
