node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
346,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.5133522497795,0.0,0.0,1,Int64[]
15,bus stop,-25.37021,-13.74248,34.76281142961646,192.3557828555753,0.0,192.8557828555753,52.14421714442469,1,1,192.3557828555753,224.73718857038352,0.5,52.144217144424694,1,[407]
25,bus stop,-22.57021,-12.34248,196.62746378147858,198.00989438445407,0.0,198.50989438445407,46.49010561554593,2,1,198.00989438445407,228.5065962563027,0.5,46.49010561554592,1,[561]
12,bus stop,-26.77021,-9.54248,204.59154713824876,204.59154713824876,0.0,205.09154713824876,39.90845286175124,3,1,193.13834220828903,225.258894805526,0.5,51.36165779171097,1,[496]
16,bus stop,-25.37021,-5.34248,210.42550945660506,213.2631078907265,0.0,213.7631078907265,31.236892109273498,4,1,197.64466183608977,228.2631078907265,0.5,46.85533816391025,1,[356]
344,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,46.85533816391025,1,Int64[]
344,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,51.36165779171097,1,Int64[]
344,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,46.49010561554592,1,Int64[]
344,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,52.144217144424694,1,Int64[]
346,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.5133522497795,0.0,0.0,1,Int64[]
