node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
103,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1138.8901462191511,0.0,0.0,1,Int64[]
10,bus stop,-2.01532,-3.51447,4.881081719313551,96.13121206288517,0.0,96.63121206288517,8.368787937114831,1,1,96.13121206288517,113.92080804192345,0.5,8.368787937114826,1,[145]
11,bus stop,-2.01532,-2.11447,98.31795905083698,100.06287157050743,0.0,100.56287157050743,4.437128429492574,2,1,97.84430735576113,115.06287157050743,0.5,6.65569264423887,1,[149]
50,transit stop,1.0,0.0,105.0,105.0,0.0,105.0,0.0,1,-1,105.0,120.0,0.0,6.65569264423887,1,Int64[]
50,transit stop,1.0,0.0,105.0,105.0,0.0,105.0,0.0,0,-1,105.0,120.0,0.0,8.368787937114826,1,Int64[]
97,bus stop,4.98468,2.08553,110.41862163469132,114.73486300414243,0.0,115.23486300414243,9.765136995857574,4,4,114.73486300414243,132.9899086694283,0.5,9.765136995857567,2,"[163, 165, 185, 186]"
96,bus stop,4.98468,0.68553,116.92160999209423,116.92160999209423,0.0,117.42160999209423,7.578390007905767,5,1,115.40674922861639,133.43783281907758,0.5,9.093250771383614,2,[167]
91,bus stop,3.58468,0.68553,119.10835698004604,120.1028417305364,0.0,120.6028417305364,4.397158269463603,7,2,117.9042625958046,135.1028417305364,0.5,6.595737404195406,2,"[182, 197]"
99,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,5,-2,125.0,140.0,0.0,6.595737404195406,2,Int64[]
99,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,1,-4,125.0,140.0,0.0,9.765136995857567,2,Int64[]
99,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,0,-1,125.0,140.0,0.0,9.093250771383614,2,Int64[]
103,depot,0.0,0.0,125.0,125.0,0.0,125.0,0.0,0,0,0.0,1138.8901462191511,0.0,0.0,1,Int64[]
