cus,pickup_bus_node,drop_off_transit_node,ride_time,cus_walking_time
155,114,152,28.921497515253463,8.794926744601495
156,9,152,26.88360730678869,9.973261634998764
157,73,152,8.382870341917538,9.97004293841163
158,28,152,0.0,10.82472293994832
159,48,152,19.907908586010564,3.53446204360951
160,71,152,9.870601281365737,6.364256350331396
161,34,152,17.906887899252382,3.735031811077088
162,125,152,21.769370290116456,7.179976938016574
163,82,152,30.682863176452912,8.971238256102156
164,141,152,0.0,3.538987957694391
165,94,152,11.358816415077541,7.9952640869498035
166,110,152,0.0,4.3956527281593205
167,1,152,24.717316515489046,1.8165882352941116
168,132,152,23.279781498761167,4.733291275378893
169,139,152,29.89942720714251,8.463895476882886
170,46,152,11.448459985397307,2.454514865490427
171,122,152,18.88394982346304,9.869358939786983
172,146,152,31.810238615489027,5.357317742856419
173,147,152,30.870103353644083,7.182915039911587
174,83,152,0.0,2.3732941176470583
175,100,152,23.452421698808507,4.800675673320917
176,78,152,3.9845950456410435,11.002095634917083
177,139,152,29.89942720714251,9.90871290144799
178,8,152,33.95193398108506,6.693238016227158
179,69,152,22.334327649812593,2.7606414304046063
180,93,152,28.89826730599563,7.392851090925283
181,7,152,30.07306697725184,4.31573682057865
182,118,152,13.922483682684458,7.896309471293274
183,104,152,23.150656581946635,5.535572404081671
184,68,152,15.228914010096474,7.438415178900844
185,123,152,0.0,4.705559806593233
186,79,152,3.8856256085558414,8.587704280924502
187,106,152,14.896477540334047,6.360665946288706
188,54,152,5.033196188330834,7.484341714978974
189,49,152,7.36468531942225,7.0744312234234155
190,124,152,31.10824450320527,7.008361895389494
191,111,152,27.724102624711776,9.607790933911787
192,40,152,12.953060387691039,6.59311029404795
193,26,152,32.01789795428971,10.08201059889658
194,55,152,4.7215697222314645,3.5249389265611626
195,25,152,21.533837361735152,8.864768083625783
196,120,152,15.010455847559427,4.2603016284528294
197,81,152,0.0,8.127651133087365
198,126,152,28.92647168267314,9.717325790160118
199,89,152,13.74284645203548,7.752584708398847
200,75,152,25.219748116466008,10.857812024777276
201,25,152,21.533837361735152,7.961127573976872
202,137,152,17.91894589551481,6.323176657739575
203,129,152,27.839385765578385,8.15601745714449
204,143,152,28.924818148835612,3.172589424110732
205,33,152,15.720140911300575,10.607586892486943
206,6,152,21.644705065422414,6.041098981117083
207,44,152,27.01591390622366,5.709670373896102
208,102,152,8.741002275056104,5.557559268619769
209,57,152,11.713637611860094,10.772263438329713
210,122,152,18.88394982346304,3.2705561615016228
211,83,152,0.0,4.971357914651784
212,43,152,18.472552054417122,4.889014037211936
213,75,152,25.219748116466008,7.985627088713824
214,47,152,15.587131587763707,9.733513209773964
215,134,152,26.041051216019724,8.381887215132252
216,103,152,14.244236881730956,7.362351973003909
217,131,152,19.81867645927028,7.354156516031167
218,136,152,22.005423447222086,10.730556678465371
219,5,152,31.29896926928373,9.553195983996691
220,150,152,25.62774628123924,2.396740881115658
221,80,152,18.062646723909324,4.085417092122785
222,57,152,11.713637611860094,5.071193655681632
223,86,152,13.869011180750306,4.5039035187906045
224,119,152,12.255006394910396,7.412749747801382
225,149,152,0.0,7.312600387623101
226,96,152,17.12965734838437,2.3199776875194744
227,18,152,32.15444824009552,10.530561559305609
228,65,152,10.267044868685815,10.445374926559667
229,18,152,32.15444824009552,5.995973627112137
230,22,152,13.566395797493271,8.137149008051823
231,41,152,11.636366245325519,4.508120132386414
232,60,152,10.510334289127627,9.58037262677293
233,63,152,25.468149549865984,11.69506972393713
234,97,152,14.480502691360982,11.76359445220662
235,52,152,12.769767816900469,7.993572318325794
236,109,152,26.03607704860005,5.611441777612
237,37,152,22.74423298032039,10.874143377151636
238,31,152,24.7521273251553,4.342938008619589
239,83,152,0.0,7.120542969460329
240,112,152,11.594242249137636,9.736304018704251
241,135,152,0.0,6.515981801491647
242,85,152,26.711520318043824,10.028649000492862
243,21,152,13.25543196418434,9.719900791211991
244,16,152,24.419257828388567,9.232413460064379
245,50,152,8.563039518743892,5.583745060410081
246,66,152,5.180882555707228,6.0451874353098125
247,12,152,18.759284598769,8.110024767539478
248,3,152,0.0,3.9700917615536007
249,105,152,33.1699482318989,3.941050500181707
250,77,152,8.729753982061197,5.357712784737251
251,39,152,21.866706858501885,7.854415773427604
252,37,152,22.74423298032039,9.499450823682244
253,78,152,3.9845950456410435,10.304920560143348
254,20,152,13.270114250113352,9.640823456911534
255,57,152,11.713637611860094,10.95332439147648
256,143,152,28.924818148835612,7.6123293771822995
257,106,152,14.896477540334047,5.55141891647164
258,14,152,17.470328563681818,8.850549334113174
