busStop_ID,busStop_X,busStop_Y
1,-19.72577,-0.24966
2,-19.72577,1.15034
3,-18.32577,-7.24966
4,-18.32577,-5.84966
5,-18.32577,-4.44966
6,-18.32577,-3.04966
7,-18.32577,2.55034
8,-16.92577,-11.44966
9,-16.92577,-10.04966
10,-16.92577,-8.64966
11,-16.92577,-7.24966
12,-16.92577,-5.84966
13,-16.92577,-4.44966
14,-16.92577,-3.04966
15,-16.92577,-1.64966
16,-16.92577,-0.24966
17,-16.92577,2.55034
18,-16.92577,3.95034
19,-16.92577,5.35034
20,-16.92577,6.75034
21,-16.92577,8.15034
22,-16.92577,9.55034
23,-15.52577,-11.44966
24,-15.52577,-10.04966
25,-15.52577,-8.64966
26,-15.52577,-7.24966
27,-15.52577,-5.84966
28,-15.52577,-1.64966
29,-15.52577,1.15034
30,-15.52577,2.55034
31,-15.52577,3.95034
32,-15.52577,9.55034
33,-15.52577,12.35034
34,-14.12577,-14.24966
35,-14.12577,-12.84966
36,-14.12577,-11.44966
37,-14.12577,-10.04966
38,-14.12577,-8.64966
39,-14.12577,-4.44966
40,-14.12577,-1.64966
41,-14.12577,-0.24966
42,-14.12577,1.15034
43,-14.12577,2.55034
44,-14.12577,3.95034
45,-14.12577,5.35034
46,-14.12577,8.15034
47,-14.12577,9.55034
48,-14.12577,10.95034
49,-14.12577,12.35034
50,-12.72577,-14.24966
51,-12.72577,-12.84966
52,-12.72577,-11.44966
53,-12.72577,-10.04966
54,-12.72577,-8.64966
55,-12.72577,-4.44966
56,-12.72577,-3.04966
57,-12.72577,-0.24966
58,-12.72577,1.15034
59,-12.72577,2.55034
60,-12.72577,5.35034
61,-12.72577,6.75034
62,-12.72577,8.15034
63,-12.72577,13.75034
64,-12.72577,15.15034
65,-12.72577,16.55034
66,-11.32577,-15.64966
67,-11.32577,-14.24966
68,-11.32577,-12.84966
69,-11.32577,-11.44966
70,-11.32577,-10.04966
71,-11.32577,-4.44966
72,-11.32577,-3.04966
73,-11.32577,-1.64966
74,-11.32577,-0.24966
75,-11.32577,2.55034
76,-11.32577,3.95034
77,-11.32577,5.35034
78,-11.32577,8.15034
79,-11.32577,9.55034
80,-11.32577,10.95034
81,-11.32577,12.35034
82,-11.32577,13.75034
83,-11.32577,15.15034
84,-9.92577,-17.04966
85,-9.92577,-15.64966
86,-9.92577,-14.24966
87,-9.92577,-11.44966
88,-9.92577,-10.04966
89,-9.92577,-8.64966
90,-9.92577,-7.24966
91,-9.92577,-4.44966
92,-9.92577,3.95034
93,-9.92577,5.35034
94,-9.92577,6.75034
95,-9.92577,9.55034
96,-9.92577,10.95034
97,-9.92577,12.35034
98,-9.92577,13.75034
99,-9.92577,15.15034
100,-9.92577,16.55034
101,-9.92577,17.95034
102,-8.52577,-17.04966
103,-8.52577,-15.64966
104,-8.52577,-14.24966
105,-8.52577,-12.84966
106,-8.52577,-10.04966
107,-8.52577,-8.64966
108,-8.52577,-7.24966
109,-8.52577,-5.84966
110,-8.52577,-4.44966
111,-8.52577,-3.04966
112,-8.52577,-1.64966
113,-8.52577,2.55034
114,-8.52577,3.95034
115,-8.52577,5.35034
116,-8.52577,6.75034
117,-8.52577,9.55034
118,-8.52577,10.95034
119,-8.52577,12.35034
120,-8.52577,13.75034
121,-8.52577,15.15034
122,-8.52577,16.55034
123,-8.52577,17.95034
124,-7.12577,-17.04966
125,-7.12577,-14.24966
126,-7.12577,-11.44966
127,-7.12577,-10.04966
128,-7.12577,-8.64966
129,-7.12577,-5.84966
130,-7.12577,-4.44966
131,-7.12577,-3.04966
132,-7.12577,-1.64966
133,-7.12577,-0.24966
134,-7.12577,1.15034
135,-7.12577,2.55034
136,-7.12577,8.15034
137,-7.12577,9.55034
138,-7.12577,12.35034
139,-7.12577,15.15034
140,-7.12577,16.55034
141,-5.72577,-18.44966
142,-5.72577,-17.04966
143,-5.72577,-15.64966
144,-5.72577,-14.24966
145,-5.72577,-10.04966
146,-5.72577,-8.64966
147,-5.72577,-7.24966
148,-5.72577,-5.84966
149,-5.72577,-4.44966
150,-5.72577,-3.04966
151,-5.72577,-0.24966
152,-5.72577,1.15034
153,-5.72577,2.55034
154,-5.72577,3.95034
155,-5.72577,8.15034
156,-5.72577,9.55034
157,-5.72577,12.35034
158,-5.72577,15.15034
159,-5.72577,16.55034
160,-5.72577,17.95034
161,-5.72577,19.35034
162,-4.32577,-19.84966
163,-4.32577,-18.44966
164,-4.32577,-17.04966
165,-4.32577,-15.64966
166,-4.32577,-14.24966
167,-4.32577,-11.44966
168,-4.32577,-10.04966
169,-4.32577,-7.24966
170,-4.32577,-4.44966
171,-4.32577,-1.64966
172,-4.32577,-0.24966
173,-4.32577,2.55034
174,-4.32577,3.95034
175,-4.32577,5.35034
176,-4.32577,6.75034
177,-4.32577,8.15034
178,-4.32577,9.55034
179,-4.32577,13.75034
180,-4.32577,15.15034
181,-4.32577,17.95034
182,-2.92577,-14.24966
183,-2.92577,-12.84966
184,-2.92577,-11.44966
185,-2.92577,-10.04966
186,-2.92577,-8.64966
187,-2.92577,-7.24966
188,-2.92577,-1.64966
189,-2.92577,-0.24966
190,-2.92577,1.15034
191,-2.92577,2.55034
192,-2.92577,3.95034
193,-2.92577,5.35034
194,-2.92577,6.75034
195,-2.92577,8.15034
196,-2.92577,9.55034
197,-2.92577,12.35034
198,-2.92577,13.75034
199,-2.92577,15.15034
200,-2.92577,16.55034
201,-2.92577,17.95034
202,-1.52577,-18.44966
203,-1.52577,-17.04966
204,-1.52577,-15.64966
205,-1.52577,-14.24966
206,-1.52577,-10.04966
207,-1.52577,-8.64966
208,-1.52577,-7.24966
209,-1.52577,-5.84966
210,-1.52577,-4.44966
211,-1.52577,-1.64966
212,-1.52577,1.15034
213,-1.52577,2.55034
214,-1.52577,3.95034
215,-1.52577,8.15034
216,-1.52577,9.55034
217,-1.52577,12.35034
218,-1.52577,13.75034
219,-1.52577,15.15034
220,-1.52577,16.55034
221,-1.52577,17.95034
222,-0.12577,-19.84966
223,-0.12577,-18.44966
224,-0.12577,-17.04966
225,-0.12577,-15.64966
226,-0.12577,-14.24966
227,-0.12577,-12.84966
228,-0.12577,-11.44966
229,-0.12577,-10.04966
230,-0.12577,-8.64966
231,-0.12577,-5.84966
232,-0.12577,-4.44966
233,-0.12577,-1.64966
234,-0.12577,3.95034
235,-0.12577,5.35034
236,-0.12577,6.75034
237,-0.12577,9.55034
238,-0.12577,12.35034
239,-0.12577,13.75034
240,-0.12577,16.55034
241,-0.12577,17.95034
242,1.27423,-19.84966
243,1.27423,-15.64966
244,1.27423,-14.24966
245,1.27423,-12.84966
246,1.27423,-11.44966
247,1.27423,-10.04966
248,1.27423,-8.64966
