busStop_ID,busStop_X,busStop_Y
1,-2.80845,0.30215
2,-2.40845,-1.09785
3,-2.20845,-2.09785
4,-2.20845,-1.89785
5,-2.20845,-1.09785
6,-1.80845,0.50215
7,-1.60845,-2.29785
8,-1.60845,-1.89785
9,-1.40845,-2.29785
10,-1.40845,-1.89785
11,-1.40845,-1.29785
12,-1.20845,-1.29785
13,-1.20845,-1.09785
14,-1.00845,1.90215
15,-0.60845,-2.89785
16,-0.60845,-2.69785
17,-0.20845,1.90215
18,-0.20845,2.90215
19,-0.00845,1.90215
20,0.39155,2.10215
21,0.39155,2.30215
22,0.59155,-2.29785
23,0.79155,-2.29785
24,0.79155,2.50215
25,0.99155,-2.09785
26,0.99155,-1.89785
27,0.99155,2.50215
28,1.19155,2.50215
29,1.39155,0.90215
30,2.39155,0.10215
31,2.39155,0.30215
32,2.59155,0.70215
