node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
620,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.601024542765,0.0,0.0,1,Int64[]
193,bus stop,-7.2891,-28.33789,35.25341121874373,191.6198831718844,0.0,192.1198831718844,52.880116828115604,1,1,191.6198831718844,224.24658878125626,0.5,52.88011682811559,1,[655]
161,bus stop,-10.0891,-24.13789,198.20153592567908,198.20153592567908,0.0,198.70153592567908,46.29846407432092,2,1,197.22005671764316,227.98003781176212,0.5,47.279943282356825,1,[725]
355,bus stop,3.9109,-8.73789,223.77683260790306,227.19906425186053,0.0,227.69906425186053,17.300935748139466,3,1,227.19906425186053,247.9660428345737,0.5,17.30093574813946,1,[848]
373,bus stop,5.3109,-7.33789,230.08448471851395,230.08448471851395,0.0,230.58448471851395,14.415515281486051,4,1,228.12982874394058,248.58655249596038,0.5,16.370171256059432,1,[871]
356,bus stop,3.9109,-4.53789,234.35616564441722,234.35616564441722,0.0,234.85616564441722,10.143834355582783,5,1,233.67356979426063,252.2823798628404,0.5,10.826430205739378,1,[829]
343,bus stop,2.5109,-3.13789,237.24158611107063,239.65803945831738,0.0,240.15803945831738,4.841960541682624,6,1,237.23705918747606,254.65803945831738,0.5,7.262940812523938,1,[754]
618,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,7.262940812523938,1,Int64[]
618,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,17.30093574813946,1,Int64[]
618,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,47.279943282356825,1,Int64[]
618,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,52.88011682811559,1,Int64[]
618,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,10.826430205739378,1,Int64[]
618,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,16.370171256059432,1,Int64[]
620,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.601024542765,0.0,0.0,1,Int64[]
