node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
151,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.4521524081765,0.0,0.0,1,Int64[]
7,bus stop,-8.52171,-1.52831,10.43092930781846,228.85360603827232,0.0,229.35360603827232,15.646393961727682,2,2,228.85360603827232,249.06907069218153,0.5,15.64639396172769,1,"[220, 270]"
16,bus stop,-7.12171,-0.12831,231.73902650492573,232.83347854385767,0.0,233.33347854385767,11.43533441113749,3,1,231.62735101772185,250.91823401181458,0.5,12.872648982278141,1,[345]
27,bus stop,-5.72171,-0.12831,235.02022553180947,235.02022553180947,0.0,235.52022553180947,10.343039462117616,5,2,234.15696053788238,252.60464035858826,0.5,10.34303946211762,1,"[280, 344]"
28,bus stop,-5.72171,1.27169,237.20697251976128,237.20697251976128,0.0,237.70697251976128,8.15629247416581,6,1,233.9072393471492,252.43815956476612,0.5,10.592760652850828,1,[383]
149,transit stop,0.0,0.0,244.76881295499516,245.0,0.23118704500484455,245.0,0.0,5,-1,245.0,260.0,0.0,12.872648982278141,1,Int64[]
149,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-2,245.0,260.0,0.0,15.64639396172769,1,Int64[]
149,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-2,245.0,260.0,0.0,10.34303946211762,1,Int64[]
149,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,10.592760652850828,1,Int64[]
151,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.4521524081765,0.0,0.0,1,Int64[]
