cus,pickup_bus_node,drop_off_transit_node,ride_time,cus_walking_time
34,11,31,5.086691904768742,10.721042288456154
35,23,31,13.292011326183086,8.70904986733314
36,20,31,18.879108544186465,3.0647400923911974
37,21,31,10.159768122398987,4.06880314480092
38,30,31,29.461314190061586,11.33579154865695
39,26,31,19.125973644539386,11.026859955782017
40,15,31,5.594290521851718,6.6917229108482195
41,16,31,8.842460964581448,8.489730443509982
42,30,31,29.461314190061586,7.324932750024928
43,9,31,9.492456758046472,9.140800525996363
44,2,31,13.11818371623599,7.421995539305258
45,7,31,20.410502526937137,10.001081957385349
46,14,31,13.045146225830166,10.036486949313346
47,1,31,29.511258332997272,1.6699349924151863
48,8,31,16.47793725492957,3.797706656358662
49,12,31,10.101686358321501,1.3940940231306997
50,27,31,18.09087327163425,8.68926908103494
51,13,31,17.82784801606897,8.029005580762593
52,22,31,28.779988213490014,2.679999999999992
53,5,31,20.74961818083284,9.042514076873188
