id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-19.68571,10.03355,1,204.568856740506,232.879237827004,0.0,1.0,0.5,39.93114325949401
2,bus stop,-19.48571,-11.16645,1,203.91241869990742,232.44161246660497,0.0,2.0,0.5,40.58758130009257
3,bus stop,-19.28571,-11.16645,1,204.22562015151482,232.6504134343432,0.0,3.0,0.5,40.27437984848519
4,bus stop,-15.88571,-20.36645,1,197.82070556855138,228.38047037903425,0.0,4.0,0.5,46.67929443144861
5,bus stop,-15.68571,-20.36645,1,198.04213096841926,228.5280873122795,0.0,5.0,0.5,46.45786903158074
6,bus stop,-5.68571,-19.16645,1,208.3698777188617,235.41325181257446,0.0,6.0,0.5,36.13012228113832
7,bus stop,-5.68571,-18.96645,1,208.71625028797132,235.64416685864754,0.0,7.0,0.5,35.783749712028694
8,bus stop,-4.88571,6.83355,1,229.31846303746855,249.37897535831235,0.0,8.0,0.5,15.181536962531464
9,bus stop,-4.68571,6.83355,1,229.52579328183893,249.51719552122594,0.0,9.0,0.5,14.974206718161078
10,bus stop,-1.08571,-15.76645,1,215.93893754050305,240.45929169366872,0.0,10.0,0.5,28.561062459496938
11,bus stop,-1.08571,-15.56645,1,216.2995184427766,240.69967896185108,0.0,11.0,0.5,28.200481557223405
12,bus stop,0.71429,-12.96645,1,221.0311276976704,243.85408513178027,0.0,12.0,0.5,23.468872302329615
13,bus stop,0.91429,-12.96645,1,221.00847428393283,243.8389828559552,0.0,13.0,0.5,23.49152571606718
14,bus stop,2.51429,-20.36645,1,207.4137453902837,234.77583026018914,0.0,14.0,0.5,37.086254609716285
15,bus stop,2.71429,-20.36645,1,207.36772738874052,234.74515159249367,0.0,15.0,0.5,37.13227261125948
16,bus stop,3.11429,10.83355,1,224.12838467530105,245.91892311686738,0.0,16.0,0.5,20.37161532469895
17,bus stop,3.31429,10.83355,1,224.02557796755758,245.85038531170505,0.0,17.0,0.5,20.474422032442423
18,bus stop,3.91429,9.23355,1,226.37536690537695,247.41691127025132,0.0,18.0,0.5,18.124633094623036
19,bus stop,5.11429,9.03355,1,225.73951988576812,246.99301325717875,0.0,19.0,0.5,18.760480114231886
20,bus stop,6.51429,18.43355,1,209.16732324065333,235.94488216043555,0.0,20.0,0.5,35.332676759346676
21,bus stop,6.71429,18.43355,1,209.04525197598443,235.86350131732294,0.0,21.0,0.5,35.45474802401557
22,bus stop,7.71429,-9.76645,1,222.00788962489457,244.5052597499297,0.0,22.0,0.5,22.492110375105433
23,bus stop,7.91429,-9.76645,1,221.78208072376307,244.35472048250872,0.0,23.0,0.5,22.717919276236923
24,bus stop,7.91429,22.03355,1,202.18948207846108,231.29298805230738,0.0,24.0,0.5,42.310517921538924
25,bus stop,8.11429,22.03355,1,202.06593302530564,231.21062201687042,0.0,25.0,0.5,42.43406697469437
26,bus stop,9.71429,20.23355,1,203.93731259912522,232.4582083994168,0.0,26.0,0.5,40.562687400874786
27,bus stop,9.91429,20.23355,1,203.77957149808387,232.35304766538925,0.0,27.0,0.5,40.72042850191613
28,bus stop,14.31429,-13.16645,1,209.35163677618985,236.06775785079324,0.0,28.0,0.5,35.14836322381015
29,bus stop,14.51429,-13.16645,1,209.08476731684368,235.88984487789577,0.0,29.0,0.5,35.41523268315633
30,bus stop,14.71429,2.03355,1,217.65515768427593,241.60343845618397,0.0,30.0,0.5,26.844842315724065
31,bus stop,14.71429,2.23355,1,217.6032921375536,241.56886142503575,0.0,31.0,0.5,26.896707862446384
32,bus stop,17.31429,-10.96645,1,207.4607270299931,234.80715135332875,0.0,32.0,0.5,37.03927297000689
33,bus stop,17.51429,-10.96645,1,207.15487578732365,234.6032505248824,0.0,33.0,0.5,37.34512421267637
34,bus stop,18.51429,-15.76645,1,200.55200209442603,230.20133472961737,0.0,34.0,0.5,43.947997905573956
35,bus stop,18.71429,-15.76645,1,200.27619649022026,230.0174643268135,0.0,35.0,0.5,44.22380350977974
36,bus stop,25.91429,10.63355,1,193.87749500328604,225.75166333552403,0.0,36.0,0.5,50.62250499671396
37,transit stop,0.0,0.0,1,245.0,260.0,0.0,37.0,0.0,0.0
38,charger,0.0,0.0,0,0.0,0.0,0.83,38.0,0.0,0.0
39,depot,0.0,0.0,0,0.0,265.0,0.0,39.0,0.0,0.0
40,customer,14.41606,-13.22113,1,0.0,0.0,0.0,0.0,0.0,0.0
41,customer,-5.71598,-19.09092,1,0.0,0.0,0.0,0.0,0.0,0.0
42,customer,3.91522,9.23487,1,0.0,0.0,0.0,0.0,0.0,0.0
43,customer,6.65766,18.41178,1,0.0,0.0,0.0,0.0,0.0,0.0
44,customer,9.80701,20.22067,1,0.0,0.0,0.0,0.0,0.0,0.0
45,customer,0.81683,-12.93531,1,0.0,0.0,0.0,0.0,0.0,0.0
46,customer,5.08081,9.06143,1,0.0,0.0,0.0,0.0,0.0,0.0
47,customer,7.99701,22.08639,1,0.0,0.0,0.0,0.0,0.0,0.0
48,customer,-19.74457,9.97185,1,0.0,0.0,0.0,0.0,0.0,0.0
49,customer,2.64374,-20.38702,1,0.0,0.0,0.0,0.0,0.0,0.0
50,customer,-15.82051,-20.37017,1,0.0,0.0,0.0,0.0,0.0,0.0
51,customer,18.59496,-15.73721,1,0.0,0.0,0.0,0.0,0.0,0.0
52,customer,7.8151,-9.82464,1,0.0,0.0,0.0,0.0,0.0,0.0
53,customer,-1.00665,-15.67328,1,0.0,0.0,0.0,0.0,0.0,0.0
54,customer,25.93892,10.65403,1,0.0,0.0,0.0,0.0,0.0,0.0
55,customer,3.2111,10.89798,1,0.0,0.0,0.0,0.0,0.0,0.0
56,customer,14.72928,2.13369,1,0.0,0.0,0.0,0.0,0.0,0.0
57,customer,-4.74418,6.83788,1,0.0,0.0,0.0,0.0,0.0,0.0
58,customer,17.44554,-10.91207,1,0.0,0.0,0.0,0.0,0.0,0.0
59,customer,-19.4218,-11.1584,1,0.0,0.0,0.0,0.0,0.0,0.0
60,dummy charger,0.0,0.0,0,0.0,0.0,0.83,38.0,0.0,0.0
61,dummy charger,0.0,0.0,0,0.0,0.0,0.83,38.0,0.0,0.0
62,dummy charger,0.0,0.0,0,0.0,0.0,0.83,38.0,0.0,0.0
