busStop_ID,busStop_X,busStop_Y
1,-19.68571,10.03355
2,-19.48571,-11.16645
3,-19.28571,-11.16645
4,-15.88571,-20.36645
5,-15.68571,-20.36645
6,-5.68571,-19.16645
7,-5.68571,-18.96645
8,-4.88571,6.83355
9,-4.68571,6.83355
10,-1.08571,-15.76645
11,-1.08571,-15.56645
12,0.71429,-12.96645
13,0.91429,-12.96645
14,2.51429,-20.36645
15,2.71429,-20.36645
16,3.11429,10.83355
17,3.31429,10.83355
18,3.91429,9.23355
19,5.11429,9.03355
20,6.51429,18.43355
21,6.71429,18.43355
22,7.71429,-9.76645
23,7.91429,-9.76645
24,7.91429,22.03355
25,8.11429,22.03355
26,9.71429,20.23355
27,9.91429,20.23355
28,14.31429,-13.16645
29,14.51429,-13.16645
30,14.71429,2.03355
31,14.71429,2.23355
32,17.31429,-10.96645
33,17.51429,-10.96645
34,18.51429,-15.76645
35,18.71429,-15.76645
36,25.91429,10.63355
