id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-15.012,1.7633,1,217.1833675247599,241.28891168317327,0.0,1.0,0.5,27.316632475240105
2,bus stop,-15.012,1.9633,1,217.13884721333523,241.25923147555682,0.0,2.0,0.5,27.36115278666476
3,bus stop,-11.412,0.1633,1,223.873792209449,245.74919480629933,0.0,3.0,0.5,20.626207790551003
4,bus stop,-11.412,0.3633,1,223.86545539682183,245.74363693121455,0.0,4.0,0.5,20.63454460317816
5,bus stop,-10.412,-2.6367,1,225.08915574771933,246.55943716514622,0.0,5.0,0.5,19.410844252280658
6,bus stop,-10.212,-2.6367,1,225.43933466945768,246.79288977963844,0.0,6.0,0.5,19.06066533054232
7,bus stop,-10.212,-1.6367,1,225.8090473181961,247.0393648787974,0.0,7.0,0.5,18.690952681803914
8,bus stop,-10.012,-1.6367,1,226.16584917378603,247.277232782524,0.0,8.0,0.5,18.33415082621398
9,bus stop,-9.412,17.5633,1,208.488713352514,235.49247556834266,0.0,9.0,0.5,36.011286647486
10,bus stop,-9.212,-10.4367,1,219.3421238567281,242.72808257115207,0.0,10.0,0.5,25.157876143271892
11,bus stop,-9.212,-10.2367,1,219.61195967010508,242.9079731134034,0.0,11.0,0.5,24.88804032989493
12,bus stop,-9.212,17.5633,1,208.65802342496318,235.60534894997545,0.0,12.0,0.5,35.84197657503681
13,bus stop,-9.012,-10.4367,1,219.57983673916678,242.8865578261112,0.0,13.0,0.5,24.920163260833213
14,bus stop,-6.812,13.3633,1,217.3927029822663,241.42846865484418,0.0,14.0,0.5,27.10729701773372
15,bus stop,-6.012,10.1633,1,223.15963283187872,245.27308855458583,0.0,15.0,0.5,21.340367168121265
16,bus stop,-5.812,10.1633,1,223.34136929030572,245.39424619353716,0.0,16.0,0.5,21.158630709694275
17,bus stop,-5.612,-17.2367,1,211.73985090086313,237.65990060057544,0.0,17.0,0.5,32.76014909913686
18,bus stop,-5.412,-17.2367,1,211.84994144180988,237.73329429453992,0.0,18.0,0.5,32.650058558190125
19,bus stop,-5.212,-3.8367,1,232.80383409600907,251.70255606400605,0.0,19.0,0.5,11.696165903990922
20,bus stop,-5.212,-3.6367,1,233.01441956845585,251.84294637897057,0.0,20.0,0.5,11.485580431544163
21,bus stop,-3.012,-6.8367,1,230.99858345724758,250.49905563816506,0.0,21.0,0.5,13.50141654275242
22,bus stop,-3.012,-6.6367,1,231.32854533347322,250.71903022231547,0.0,22.0,0.5,13.171454666526794
23,bus stop,-1.812,8.1633,1,229.3879769975831,249.42531799838875,0.0,23.0,0.5,15.112023002416883
24,bus stop,0.788,16.9633,1,213.8103746246497,239.04024974976647,0.0,24.0,0.5,30.68962537535028
25,bus stop,0.788,17.1633,1,213.44931366399211,238.79954244266142,0.0,25.0,0.5,31.050686336007878
26,bus stop,1.788,0.9633,1,240.8295492651394,257.05303284342625,0.0,26.0,0.5,3.670450734860606
27,bus stop,1.788,1.1633,1,240.64495963811598,256.9299730920773,0.0,27.0,0.5,3.8550403618840337
28,bus stop,1.988,-15.8367,1,215.6548368336503,240.26989122243353,0.0,28.0,0.5,28.8451631663497
29,bus stop,2.188,-15.8367,1,215.60759156692075,240.23839437794715,0.0,29.0,0.5,28.892408433079268
