passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
1,4.48617,-3.10181,1,5
2,4.4353,-3.6261,1,6
3,-1.28979,2.20732,1,4
4,-1.82027,-5.45555,1,3
5,1.56437,4.59835,1,11
6,2.31093,0.44898,1,6
7,-0.12705,-3.41074,1,12
8,-4.55052,-0.00064,1,6
9,-5.83255,0.73972,1,10
10,4.87433,-3.32504,1,6
11,-2.12135,-1.75194,1,11
12,-4.37202,-3.9866,1,10
13,3.73107,-4.54241,1,5
14,1.47461,-4.05672,1,3
15,-4.79279,-2.50771,1,11
16,1.08535,2.42089,1,13
17,0.25667,4.05198,1,5
18,4.35522,-3.76672,1,9
19,5.29681,0.96476,1,6
20,-5.87313,0.37316,1,11
21,2.43492,4.29562,1,10
22,1.84218,-0.24825,1,3
23,-1.29123,-5.40748,1,12
24,-5.81137,-0.01722,1,13
25,-4.93318,0.90614,1,7
26,-4.1076,3.19829,1,12
27,-2.16715,-4.75754,1,8
28,3.7964,1.03681,1,3
29,4.44771,2.14249,1,3
30,-2.80712,-0.38423,1,6
31,4.19226,2.91617,1,10
32,0.75707,-1.65867,1,11
33,1.40225,-3.1032,1,11
34,-0.33625,-1.9223,1,5
35,1.38362,1.901,1,7
36,-2.94835,-4.62049,1,2
37,-5.035,-0.59096,1,2
38,3.54714,-0.60818,1,2
39,-3.4734,-4.71757,1,9
40,0.5745,-1.75571,1,7
41,-3.95728,1.18219,1,3
42,-3.54374,1.60297,1,7
43,2.41529,-4.71726,1,2
44,4.66845,2.70067,1,1
45,1.95957,2.17187,1,12
46,2.00638,3.84109,1,8
47,-3.21932,2.63145,1,13
48,2.40038,-4.278,1,10
49,1.68399,-4.83273,1,8
50,4.88955,1.95268,1,11
51,-2.742,2.01178,1,12
52,-4.94757,-0.84351,1,13
53,-4.27636,2.4642,1,1
54,-1.53658,-2.31885,1,12
55,-1.73668,-1.80281,1,8
56,-1.13865,4.21584,1,13
57,-5.35124,2.45062,1,7
58,3.68895,0.3601,1,7
59,4.66722,-0.4689,1,11
60,1.55698,2.71652,1,3
61,4.1268,3.25189,1,7
62,-2.29195,2.36779,1,12
63,1.40782,4.16463,1,8
64,-5.07302,0.32916,1,11
65,-3.03082,4.80958,1,10
66,5.61473,-1.76095,1,8
67,3.9933,-2.1845,1,4
68,2.48935,0.85539,1,9
69,-0.20576,-2.6919,1,2
70,-0.3964,3.28386,1,9
71,-4.89613,2.57916,1,9
72,-3.14345,-0.97507,1,10
73,5.10357,-1.9198,1,12
74,-2.81298,1.59878,1,13
75,5.7648,-0.61619,1,10
76,-1.19135,3.55565,1,8
77,-0.90152,-2.84119,1,13
78,-1.64322,-2.83265,1,8
79,-4.65583,-1.16821,1,1
80,-1.36739,-4.04397,1,2
81,-1.88157,-3.25242,1,12
82,-1.43262,-4.82316,1,7
83,3.25341,3.37905,1,11
84,4.56097,-0.02635,1,3
85,2.74042,5.06906,1,8
86,3.3771,0.7016,1,9
87,-4.88803,-1.97806,1,1
88,3.87779,-3.55684,1,8
89,-1.88903,-3.39435,1,5
90,1.69179,4.30718,1,1
91,-1.49042,1.60895,1,7
92,-1.95651,0.49284,1,3
93,4.46063,-0.51693,1,2
94,2.96405,4.44537,1,3
95,3.57694,-4.58022,1,2
96,-1.58169,-2.03288,1,3
97,-3.30081,3.24846,1,1
98,1.54282,3.96379,1,9
99,-1.46572,0.70947,1,4
100,-3.66807,0.41611,1,8
101,2.01858,1.91023,1,10
102,-4.56024,-2.87426,1,7
103,0.53232,3.53131,1,7
104,-3.35487,2.97201,1,6
105,-2.42802,-1.39477,1,2
106,-0.05391,4.75016,1,7
107,-0.83844,3.22836,1,12
108,-3.65642,-3.30995,1,12
109,-0.4842,5.02758,1,4
110,2.36242,-4.68178,1,3
111,4.15325,-0.45421,1,8
112,-0.27896,-2.23633,1,9
113,-1.75703,2.62504,1,6
114,-4.96725,-2.89855,1,3
115,2.11908,1.7036,1,13
116,4.56446,-3.04746,1,2
117,3.28729,-3.10045,1,2
118,2.47354,-5.45446,1,2
119,-0.14892,2.20596,1,3
120,-3.43858,-2.31658,1,9
121,2.39442,0.34097,1,8
