busStop_ID,busStop_X,busStop_Y
1,-29.43405,-4.25753
2,-29.43405,-1.45753
3,-28.03405,-4.25753
4,-28.03405,-2.85753
5,-28.03405,1.34247
6,-28.03405,2.74247
7,-28.03405,6.94247
8,-28.03405,8.34247
9,-26.63405,-11.25753
10,-26.63405,-9.85753
11,-26.63405,-4.25753
12,-26.63405,-2.85753
13,-26.63405,1.34247
14,-26.63405,6.94247
15,-26.63405,12.54247
16,-26.63405,13.94247
17,-25.23405,-14.05753
18,-25.23405,-12.65753
19,-25.23405,-7.05753
20,-25.23405,-5.65753
21,-25.23405,-0.05753
22,-25.23405,1.34247
23,-25.23405,6.94247
24,-25.23405,11.14247
25,-25.23405,12.54247
26,-25.23405,13.94247
27,-23.83405,-2.85753
28,-23.83405,-0.05753
29,-23.83405,1.34247
30,-23.83405,11.14247
31,-23.83405,12.54247
32,-22.43405,-19.65753
33,-22.43405,-15.45753
34,-22.43405,-4.25753
35,-22.43405,-2.85753
36,-22.43405,13.94247
37,-21.03405,-19.65753
38,-21.03405,-18.25753
39,-21.03405,-7.05753
40,-21.03405,-5.65753
41,-21.03405,-4.25753
42,-21.03405,-2.85753
43,-21.03405,13.94247
44,-19.63405,1.34247
45,-19.63405,2.74247
46,-19.63405,4.14247
47,-19.63405,6.94247
48,-19.63405,8.34247
49,-19.63405,9.74247
50,-18.23405,-21.05753
51,-18.23405,-18.25753
52,-18.23405,-4.25753
53,-18.23405,-2.85753
54,-18.23405,2.74247
55,-18.23405,9.74247
56,-18.23405,11.14247
57,-16.83405,-22.45753
58,-16.83405,-21.05753
59,-16.83405,-14.05753
60,-16.83405,-12.65753
61,-16.83405,16.74247
62,-16.83405,18.14247
63,-15.43405,-18.25753
64,-15.43405,-9.85753
65,-15.43405,-8.45753
66,-15.43405,2.74247
67,-15.43405,4.14247
68,-15.43405,5.54247
69,-15.43405,11.14247
70,-15.43405,12.54247
71,-15.43405,18.14247
72,-15.43405,22.34247
73,-15.43405,23.74247
