id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-2.99297,-1.51963,1,238.43375280209256,255.45583520139505,0.0,1.0,0.5,6.066247197907444
2,bus stop,-2.99297,-0.11963,1,239.0866990280107,255.8911326853405,0.0,2.0,0.5,5.413300971989283
3,bus stop,-2.99297,1.28037,1,238.61686146120113,255.57790764080073,0.0,3.0,0.5,5.883138538798874
4,bus stop,-1.59297,-2.91963,1,238.48928791616552,255.492858610777,0.0,4.0,0.5,6.010712083834489
5,bus stop,-1.59297,-1.51963,1,240.52129257222475,256.8475283814832,0.0,5.0,0.5,3.978707427775249
6,bus stop,-1.59297,-0.11963,1,241.61303184239,257.5753545615933,0.0,6.0,0.5,2.886968157610012
7,bus stop,-1.59297,1.28037,1,240.8064817860995,257.03765452406634,0.0,7.0,0.5,3.693518213900478
8,bus stop,-1.59297,2.68037,1,238.86505654368074,255.7433710291205,0.0,8.0,0.5,5.634943456319258
9,bus stop,-0.19297,-2.91963,1,239.21204795874544,255.97469863916365,0.0,9.0,0.5,5.287952041254556
10,bus stop,-0.19297,-1.51963,1,241.73162686191182,257.6544179079412,0.0,10.0,0.5,2.7683731380881804
11,bus stop,-0.19297,1.28037,1,242.15994576296427,257.9399638419762,0.0,11.0,0.5,2.340054237035722
12,bus stop,-0.19297,2.68037,1,239.64342046376572,256.26228030917713,0.0,12.0,0.5,4.856579536234271
13,bus stop,1.20703,-2.91963,1,238.79042618643012,255.69361745762006,0.0,13.0,0.5,5.709573813569863
14,bus stop,1.20703,-1.51963,1,240.99276659264277,257.16184439509516,0.0,14.0,0.5,3.5072334073572415
15,bus stop,1.20703,-0.11963,1,242.30793282016657,258.03862188011107,0.0,15.0,0.5,2.1920671798334306
16,bus stop,1.20703,1.28037,1,241.3199606646673,257.37997377644484,0.0,16.0,0.5,3.1800393353327117
17,bus stop,1.20703,2.68037,1,239.18745248174062,255.95830165449377,0.0,17.0,0.5,5.312547518259388
18,bus stop,2.60703,-1.51963,1,239.04651470875575,255.8643431391705,0.0,18.0,0.5,5.453485291244251
19,bus stop,2.60703,-0.11963,1,239.7835422010753,256.3556948007169,0.0,19.0,0.5,4.716457798924696
20,bus stop,2.60703,1.28037,1,239.25095572295317,256.00063714863546,0.0,20.0,0.5,5.249044277046824
21,bus stop,2.60703,2.68037,1,237.74256137416708,254.99504091611138,0.0,21.0,0.5,6.757438625832918
22,transit stop,0.0,0.0,1,245.0,260.0,0.0,22.0,0.0,0.0
23,charger,0.0,0.0,0,0.0,0.0,0.83,23.0,0.0,0.0
24,depot,0.0,0.0,0,0.0,265.0,0.0,24.0,0.0,0.0
25,customer,-0.71198,1.92183,1,0.0,0.0,0.0,0.0,0.0,0.0
26,customer,-1.20917,1.90891,1,0.0,0.0,0.0,0.0,0.0,0.0
27,customer,0.17128,-2.91963,1,0.0,0.0,0.0,0.0,0.0,0.0
28,customer,1.34695,-0.73347,1,0.0,0.0,0.0,0.0,0.0,0.0
29,customer,1.43065,-1.92196,1,0.0,0.0,0.0,0.0,0.0,0.0
30,customer,-1.35222,0.83679,1,0.0,0.0,0.0,0.0,0.0,0.0
31,customer,-0.29307,-1.71293,1,0.0,0.0,0.0,0.0,0.0,0.0
