id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-14.0706,3.50936,1,218.29222750523854,242.02815167015902,0.0,1.0,0.5,26.207772494761457
2,bus stop,-12.6706,3.50936,1,220.73925468855697,243.65950312570465,0.0,2.0,0.5,23.760745311443035
3,bus stop,-12.6706,4.90936,1,219.9425637941833,243.12837586278886,0.0,3.0,0.5,24.557436205816725
4,bus stop,-12.6706,6.30936,1,218.919434182247,242.44628945483132,0.0,4.0,0.5,25.58056581775302
5,bus stop,-11.2706,10.50936,1,216.65031086388268,240.93354057592177,0.0,5.0,0.5,27.849689136117327
6,bus stop,-11.2706,11.90936,1,214.86699581958374,239.74466387972248,0.0,6.0,0.5,29.633004180416272
7,bus stop,-9.8706,-0.69064,1,226.61795361251376,247.57863574167584,0.0,7.0,0.5,17.882046387486238
8,bus stop,-8.4706,-4.89064,1,226.82335882045652,247.715572546971,0.0,8.0,0.5,17.67664117954348
9,bus stop,-7.0706,7.70936,1,225.59500201137487,246.89666800758326,0.0,9.0,0.5,18.90499798862513
10,bus stop,-7.0706,9.10936,1,223.66007048678338,245.60671365785558,0.0,10.0,0.5,20.839929513216617
11,bus stop,-7.0706,10.50936,1,221.6087485141617,244.2391656761078,0.0,11.0,0.5,22.89125148583829
12,bus stop,-5.6706,-9.09064,1,225.13687339331156,246.5912489288744,0.0,12.0,0.5,19.363126606688432
13,bus stop,-5.6706,-7.69064,1,227.23158509072476,247.9877233938165,0.0,13.0,0.5,17.26841490927524
14,bus stop,-5.6706,-6.29064,1,229.19416273844342,249.29610849229562,0.0,14.0,0.5,15.305837261556572
15,bus stop,-5.6706,-2.09064,1,233.57762514334829,252.21841676223218,0.0,15.0,0.5,10.922374856651716
16,bus stop,-5.6706,-0.69064,1,234.17619980180976,252.61746653453986,0.0,16.0,0.5,10.323800198190234
17,bus stop,-5.6706,3.50936,1,232.44816609648973,251.4654440643265,0.0,17.0,0.5,12.05183390351026
18,bus stop,-4.2706,-3.49064,1,234.53192554966853,252.85461703311236,0.0,18.0,0.5,9.96807445033146
19,bus stop,-4.2706,-2.09064,1,235.90685930732275,253.77123953821516,0.0,19.0,0.5,8.593140692677256
20,bus stop,-4.2706,-0.69064,1,236.68177481859976,254.2878498790665,0.0,20.0,0.5,7.818225181400243
21,bus stop,-4.2706,0.70936,1,236.67630251631903,254.284201677546,0.0,21.0,0.5,7.823697483680986
22,bus stop,-2.8706,-9.09064,1,227.27149802790035,248.01433201860021,0.0,22.0,0.5,17.228501972099664
23,bus stop,-1.4706,-11.89064,1,222.84716627774085,245.06477751849388,0.0,23.0,0.5,21.652833722259157
24,bus stop,-1.4706,-10.49064,1,225.35563657146687,246.73709104764458,0.0,24.0,0.5,19.144363428533133
25,bus stop,-1.4706,-9.09064,1,227.85755086323377,248.40503390882253,0.0,25.0,0.5,16.642449136766217
26,bus stop,-1.4706,4.90936,1,235.2381536954827,253.32543579698847,0.0,26.0,0.5,9.261846304517286
27,bus stop,-1.4706,6.30936,1,232.7919057262876,251.69460381752506,0.0,27.0,0.5,11.708094273712387
28,bus stop,-0.0706,-3.49064,1,238.19032429922294,255.2935495328153,0.0,28.0,0.5,6.309675700777071
29,bus stop,-0.0706,14.70936,1,217.91651308337734,241.77767538891823,0.0,29.0,0.5,26.58348691662265
30,bus stop,1.3294,-9.09064,1,227.8963908344394,248.43092722295958,0.0,30.0,0.5,16.603609165560613
31,bus stop,1.3294,-6.29064,1,232.88028315261957,251.75352210174637,0.0,31.0,0.5,11.61971684738043
32,bus stop,1.3294,-3.49064,1,237.7496015577993,254.9997343718662,0.0,32.0,0.5,6.750398442200702
33,bus stop,1.3294,14.70936,1,217.80847234934396,241.70564823289595,0.0,33.0,0.5,26.691527650656056
34,bus stop,2.7294,-11.89064,1,222.4520335803442,244.80135572022945,0.0,34.0,0.5,22.047966419655808
35,bus stop,2.7294,-9.09064,1,227.34661175428255,248.06440783618837,0.0,35.0,0.5,17.153388245717455
