node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
225,depot,-0.37247,-0.5279,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.2211418258448,0.0,0.0,1,Int64[]
4,bus stop,-28.87697,-9.4324,35.97947513522052,189.59920632714443,0.0,190.09920632714443,54.90079367285557,1,1,189.59920632714443,222.89947088476296,0.5,54.90079367285557,1,[327]
9,bus stop,-27.47697,-8.0324,192.48462679379784,192.7645146125452,0.0,193.2645146125452,51.73548538745479,2,1,192.7645146125452,225.00967640836348,0.5,51.7354853874548,1,[256]
2,bus stop,-30.27697,1.7676,205.5442180402473,205.5442180402473,0.0,206.0442180402473,38.9557819597527,3,1,189.68941582472053,222.95961054981368,0.5,54.81058417527947,1,[268]
15,bus stop,-26.07697,-1.0324,212.125870794042,212.125870794042,0.0,212.625870794042,32.37412920595801,4,1,197.33602661079965,228.0573510738664,0.5,47.163973389200365,1,[315]
38,bus stop,-19.07697,-2.4324,221.2266266001021,221.3296195033997,0.0,221.8296195033997,23.170380496600302,5,1,209.74442925509953,236.3296195033997,0.5,34.75557074490047,1,[328]
223,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,34.75557074490047,1,Int64[]
223,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,47.163973389200365,1,Int64[]
223,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,54.81058417527947,1,Int64[]
223,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,54.90079367285557,1,Int64[]
223,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,51.7354853874548,1,Int64[]
225,depot,-0.37247,-0.5279,245.77840305992748,245.77840305992748,0.0,245.77840305992748,0.0,0,0,0.0,1257.2211418258448,0.0,0.0,1,Int64[]
