passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
1,-4.74183,-2.6948,1,3
2,-5.54225,-1.45048,1,10
3,1.74937,-1.86427,1,5
4,-0.53329,5.72643,1,11
5,-2.01475,4.4196,1,10
6,1.72403,1.60303,1,8
7,3.17208,-1.25985,1,3
8,-2.77656,-3.60527,1,13
9,-5.8304,0.75654,1,4
10,-2.97628,3.83333,1,13
11,-2.64338,-0.76286,1,3
12,-3.55812,-4.72729,1,5
13,-5.65623,-1.60044,1,2
14,-0.78092,-4.24519,1,9
15,-5.35526,-0.76201,1,3
16,2.65097,-0.10491,1,1
17,0.79392,3.98172,1,10
18,4.53206,3.55198,1,5
19,4.15493,3.42397,1,9
20,5.42143,2.28931,1,5
21,-4.07657,2.78619,1,9
22,-1.76189,0.59245,1,1
23,-3.69791,4.15134,1,12
24,0.49252,-5.79048,1,11
25,-3.48151,-3.61059,1,10
26,0.72618,-5.2246,1,11
27,4.76947,-2.14076,1,5
28,3.87785,-0.67075,1,9
29,1.75873,4.61294,1,8
30,1.82141,2.17026,1,7
31,-1.69157,-4.81847,1,4
32,1.51556,1.01363,1,4
33,-3.36202,-0.54125,1,6
34,-1.91612,-0.36982,1,3
35,1.51165,-1.80086,1,11
36,-5.45623,0.52084,1,13
37,-3.97542,3.14588,1,1
38,-1.70536,-3.16921,1,7
39,-0.32162,-5.84949,1,2
40,-1.83267,-0.23213,1,11
41,-2.37934,3.37585,1,13
42,2.2862,3.14657,1,1
43,-4.54301,-2.72897,1,13
44,-0.41117,5.37763,1,1
45,2.81186,0.80647,1,9
46,0.1343,-4.33146,1,11
47,0.18842,4.15368,1,7
48,-4.58767,1.73676,1,12
49,-1.94967,-4.73179,1,12
50,-3.33635,4.07301,1,9
51,-0.29153,-3.38834,1,2
52,-3.9601,3.08344,1,3
53,-2.00513,-4.50988,1,3
54,-0.79206,-2.66661,1,1
55,-2.34055,0.88769,1,2
56,4.3339,0.53582,1,9
