busStop_ID,busStop_X,busStop_Y
1,-11.93304,-1.35783
2,-11.93304,0.04217
3,-10.53304,-2.75783
4,-10.53304,-1.35783
5,-9.13304,-8.35783
6,-9.13304,-6.95783
7,-9.13304,8.44217
8,-7.73304,8.44217
9,-6.33304,-8.35783
10,-3.53304,-9.75783
11,-3.53304,7.04217
12,0.66696,-8.35783
13,0.66696,9.84217
14,2.06696,7.04217
15,2.06696,9.84217
16,3.46696,7.04217
17,6.26696,-8.35783
18,7.66696,-8.35783
19,7.66696,-2.75783
20,7.66696,-1.35783
21,9.06696,-8.35783
22,9.06696,-6.95783
23,9.06696,4.24217
24,10.46696,4.24217
25,13.26696,5.64217
26,14.66696,-2.75783
27,14.66696,5.64217
28,16.06696,-2.75783
