busStop_ID,busStop_X,busStop_Y
1,-22.36459,-7.95673
2,-22.36459,-6.55673
3,-22.36459,-3.75673
4,-22.36459,7.44327
5,-22.36459,8.84327
6,-20.96459,-2.35673
7,-20.96459,-0.95673
8,-20.96459,7.44327
9,-19.56459,7.44327
10,-19.56459,8.84327
11,-18.16459,-0.95673
12,-18.16459,1.84327
13,-18.16459,7.44327
14,-18.16459,8.84327
15,-16.76459,-0.95673
16,-16.76459,0.44327
17,-16.76459,1.84327
18,-16.76459,11.64327
19,-15.36459,-14.95673
20,-15.36459,-3.75673
21,-15.36459,-0.95673
22,-15.36459,4.64327
23,-13.96459,-14.95673
24,-13.96459,-3.75673
25,-13.96459,14.44327
26,-13.96459,15.84327
27,-12.56459,-6.55673
28,-12.56459,8.84327
29,-12.56459,13.04327
30,-12.56459,15.84327
31,-12.56459,17.24327
32,-12.56459,20.04327
33,-11.16459,-14.95673
34,-11.16459,-10.75673
35,-11.16459,-6.55673
36,-11.16459,6.04327
37,-11.16459,8.84327
38,-9.76459,-14.95673
39,-9.76459,-13.55673
40,-9.76459,-10.75673
41,-9.76459,3.24327
42,-9.76459,7.44327
43,-8.36459,-21.95673
44,-8.36459,-20.55673
45,-8.36459,-5.15673
46,-8.36459,-3.75673
47,-8.36459,0.44327
48,-8.36459,3.24327
49,-8.36459,6.04327
50,-8.36459,7.44327
51,-6.96459,-7.95673
52,-6.96459,8.84327
53,-6.96459,10.24327
54,-5.56459,-7.95673
55,-5.56459,-5.15673
56,-5.56459,-3.75673
57,-5.56459,20.04327
58,-5.56459,21.44327
59,-2.76459,7.44327
60,-2.76459,8.84327
61,-1.36459,-17.75673
62,-1.36459,-12.15673
63,-1.36459,11.64327
64,-1.36459,13.04327
65,-1.36459,18.64327
66,-1.36459,20.04327
67,0.03541,-23.35673
68,0.03541,-17.75673
69,0.03541,4.64327
70,0.03541,6.04327
71,0.03541,15.84327
72,0.03541,17.24327
73,1.43541,-5.15673
74,1.43541,-2.35673
75,1.43541,15.84327
76,1.43541,17.24327
77,1.43541,20.04327
78,1.43541,21.44327
79,2.83541,-23.35673
80,2.83541,-14.95673
81,2.83541,-13.55673
82,2.83541,-9.35673
83,2.83541,-2.35673
84,2.83541,3.24327
85,2.83541,4.64327
86,2.83541,21.44327
87,2.83541,22.84327
88,4.23541,-23.35673
89,4.23541,-21.95673
90,4.23541,-20.55673
91,4.23541,-13.55673
92,4.23541,-7.95673
93,4.23541,-2.35673
94,4.23541,-0.95673
95,4.23541,6.04327
96,4.23541,11.64327
97,5.63541,-21.95673
98,5.63541,-3.75673
99,5.63541,-2.35673
100,5.63541,11.64327
101,7.03541,-21.95673
102,7.03541,11.64327
103,7.03541,13.04327
104,7.03541,15.84327
105,7.03541,17.24327
106,8.43541,-19.15673
107,8.43541,-17.75673
108,8.43541,-3.75673
109,8.43541,-2.35673
110,8.43541,7.44327
111,8.43541,18.64327
112,9.83541,-19.15673
113,9.83541,-12.15673
114,9.83541,-3.75673
115,9.83541,15.84327
116,9.83541,17.24327
117,11.23541,-7.95673
118,11.23541,0.44327
119,11.23541,1.84327
120,11.23541,4.64327
121,11.23541,18.64327
122,12.63541,-14.95673
123,12.63541,17.24327
124,14.03541,-14.95673
125,14.03541,-9.35673
126,14.03541,-7.95673
127,14.03541,7.44327
128,14.03541,13.04327
129,14.03541,15.84327
130,14.03541,17.24327
131,15.43541,-10.75673
132,15.43541,7.44327
133,15.43541,8.84327
134,15.43541,11.64327
135,15.43541,17.24327
136,16.83541,-6.55673
137,16.83541,10.24327
138,18.23541,6.04327
139,18.23541,10.24327
140,18.23541,13.04327
141,19.63541,6.04327
142,19.63541,10.24327
143,19.63541,11.64327
144,21.03541,0.44327
145,21.03541,11.64327
146,22.43541,-0.95673
147,22.43541,0.44327
148,22.43541,6.04327
