node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
624,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.601024542765,0.0,0.0,1,Int64[]
16,bus stop,-25.4891,-12.93789,34.439358441670436,192.84096233749435,0.0,193.34096233749435,51.65903766250565,1,1,192.84096233749435,225.06064155832956,0.5,51.65903766250565,1,[982]
27,bus stop,-24.0891,-11.53789,195.72638280414776,196.22947236604642,0.0,196.72947236604642,48.27052763395358,2,1,196.22947236604642,227.31964824403093,0.5,48.270527633953584,1,[912]
99,bus stop,-15.6891,-10.13789,206.98955374245307,210.74182140697454,0.0,211.24182140697454,33.75817859302546,3,1,210.74182140697454,236.99454760464968,0.5,33.75817859302546,1,[1014]
109,bus stop,-14.2891,-12.93789,215.0135023328778,215.0135023328778,0.0,215.5135023328778,29.486497667122194,5,2,209.66370539172215,236.27580359448143,0.5,34.83629460827787,1,"[743, 1118]"
81,bus stop,-17.0891,-11.53789,219.28518325878107,219.65733221579794,0.0,220.15733221579794,24.842667784202064,6,1,207.2359983236969,234.6573322157979,0.5,37.26400167630312,1,[1016]
622,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,37.26400167630312,1,Int64[]
622,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-2,245.0,260.0,0.0,34.83629460827787,1,Int64[]
622,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,33.75817859302546,1,Int64[]
622,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,48.270527633953584,1,Int64[]
622,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,51.65903766250565,1,Int64[]
624,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.601024542765,0.0,0.0,1,Int64[]
