busStop_ID,busStop_X,busStop_Y
1,-29.3298,1.19916
2,-29.3298,5.39916
3,-29.3298,6.79916
4,-27.9298,-5.80084
5,-27.9298,-3.00084
6,-27.9298,5.39916
7,-27.9298,6.79916
8,-27.9298,8.19916
9,-27.9298,9.59916
10,-27.9298,12.39916
11,-26.5298,-11.40084
12,-26.5298,-10.00084
13,-26.5298,-4.40084
14,-26.5298,-3.00084
15,-26.5298,2.59916
16,-26.5298,5.39916
17,-26.5298,6.79916
18,-26.5298,9.59916
19,-26.5298,12.39916
20,-25.1298,-12.80084
21,-25.1298,-11.40084
22,-25.1298,-10.00084
23,-25.1298,-7.20084
24,-25.1298,-4.40084
25,-25.1298,2.59916
26,-25.1298,6.79916
27,-25.1298,9.59916
28,-25.1298,10.99916
29,-25.1298,12.39916
30,-25.1298,13.79916
31,-25.1298,16.59916
32,-23.7298,-17.00084
33,-23.7298,-15.60084
34,-23.7298,-14.20084
35,-23.7298,-12.80084
36,-23.7298,-10.00084
37,-23.7298,-8.60084
38,-23.7298,-7.20084
39,-23.7298,-4.40084
40,-23.7298,-3.00084
41,-23.7298,2.59916
42,-23.7298,3.99916
43,-23.7298,10.99916
44,-23.7298,12.39916
45,-23.7298,13.79916
46,-23.7298,16.59916
47,-22.3298,-19.80084
48,-22.3298,-18.40084
49,-22.3298,-17.00084
50,-22.3298,-15.60084
51,-22.3298,-12.80084
52,-22.3298,-11.40084
53,-22.3298,-10.00084
54,-22.3298,-7.20084
55,-22.3298,-4.40084
56,-22.3298,-3.00084
57,-22.3298,-1.60084
58,-22.3298,1.19916
59,-22.3298,2.59916
60,-22.3298,6.79916
61,-22.3298,8.19916
62,-22.3298,12.39916
63,-22.3298,13.79916
64,-22.3298,16.59916
65,-22.3298,19.39916
66,-22.3298,20.79916
67,-20.9298,-19.80084
68,-20.9298,-15.60084
69,-20.9298,-14.20084
70,-20.9298,-12.80084
71,-20.9298,-8.60084
72,-20.9298,-7.20084
73,-20.9298,-5.80084
74,-20.9298,6.79916
75,-20.9298,8.19916
76,-20.9298,9.59916
77,-20.9298,16.59916
78,-20.9298,17.99916
79,-20.9298,19.39916
80,-19.5298,-19.80084
81,-19.5298,-15.60084
82,-19.5298,-5.80084
83,-19.5298,3.99916
84,-19.5298,9.59916
85,-19.5298,13.79916
86,-19.5298,17.99916
87,-19.5298,19.39916
88,-19.5298,22.19916
89,-18.1298,-22.60084
90,-18.1298,-18.40084
91,-18.1298,-17.00084
92,-18.1298,-15.60084
93,-18.1298,-14.20084
94,-18.1298,-11.40084
95,-18.1298,-10.00084
96,-18.1298,-7.20084
97,-18.1298,-5.80084
98,-18.1298,-1.60084
99,-18.1298,-0.20084
100,-18.1298,1.19916
101,-18.1298,6.79916
102,-18.1298,8.19916
103,-18.1298,9.59916
104,-18.1298,10.99916
105,-18.1298,12.39916
106,-18.1298,16.59916
107,-18.1298,17.99916
108,-18.1298,19.39916
109,-18.1298,20.79916
110,-18.1298,22.19916
111,-18.1298,23.59916
112,-18.1298,24.99916
113,-16.7298,-22.60084
114,-16.7298,-21.20084
115,-16.7298,-15.60084
116,-16.7298,-14.20084
117,-16.7298,-11.40084
118,-16.7298,-4.40084
119,-16.7298,-3.00084
120,-16.7298,-0.20084
121,-16.7298,1.19916
122,-16.7298,3.99916
123,-16.7298,6.79916
124,-16.7298,8.19916
125,-16.7298,10.99916
126,-16.7298,12.39916
127,-16.7298,16.59916
128,-16.7298,17.99916
129,-16.7298,22.19916
130,-16.7298,23.59916
131,-15.3298,-22.60084
132,-15.3298,-12.80084
133,-15.3298,-10.00084
134,-15.3298,-7.20084
135,-15.3298,-4.40084
136,-15.3298,-3.00084
137,-15.3298,-1.60084
138,-15.3298,1.19916
139,-15.3298,2.59916
140,-15.3298,3.99916
141,-15.3298,8.19916
142,-15.3298,10.99916
143,-15.3298,12.39916
144,-15.3298,13.79916
145,-15.3298,17.99916
146,-15.3298,22.19916
147,-15.3298,23.59916
148,-13.9298,-25.40084
149,-13.9298,-24.00084
150,-13.9298,-22.60084
151,-13.9298,-21.20084
152,-13.9298,-19.80084
153,-13.9298,-15.60084
154,-13.9298,-12.80084
155,-13.9298,-1.60084
156,-13.9298,8.19916
157,-13.9298,10.99916
158,-13.9298,12.39916
159,-13.9298,13.79916
160,-13.9298,15.19916
161,-13.9298,17.99916
162,-13.9298,19.39916
163,-13.9298,20.79916
164,-13.9298,23.59916
165,-12.5298,-24.00084
166,-12.5298,-21.20084
167,-12.5298,-19.80084
168,-12.5298,-18.40084
169,-12.5298,-17.00084
170,-12.5298,-12.80084
171,-12.5298,-8.60084
172,-12.5298,-7.20084
173,-12.5298,5.39916
174,-12.5298,6.79916
175,-12.5298,8.19916
176,-12.5298,17.99916
177,-12.5298,19.39916
178,-12.5298,26.39916
179,-11.1298,-26.80084
180,-11.1298,-24.00084
181,-11.1298,-22.60084
182,-11.1298,-12.80084
183,-11.1298,-5.80084
184,-11.1298,-4.40084
185,-11.1298,-0.20084
186,-11.1298,1.19916
187,-11.1298,2.59916
188,-11.1298,3.99916
189,-11.1298,9.59916
190,-11.1298,12.39916
191,-11.1298,13.79916
192,-11.1298,16.59916
193,-11.1298,17.99916
194,-11.1298,23.59916
195,-11.1298,27.79916
196,-9.7298,-26.80084
197,-9.7298,-25.40084
198,-9.7298,-24.00084
199,-9.7298,-22.60084
200,-9.7298,-21.20084
201,-9.7298,-17.00084
202,-9.7298,-12.80084
203,-9.7298,-11.40084
204,-9.7298,-5.80084
205,-9.7298,3.99916
206,-9.7298,12.39916
207,-9.7298,15.19916
208,-9.7298,16.59916
209,-9.7298,19.39916
210,-9.7298,20.79916
211,-9.7298,22.19916
212,-9.7298,23.59916
213,-9.7298,27.79916
214,-8.3298,-26.80084
215,-8.3298,-22.60084
216,-8.3298,-15.60084
217,-8.3298,-5.80084
218,-8.3298,-4.40084
219,-8.3298,-1.60084
220,-8.3298,-0.20084
221,-8.3298,5.39916
222,-8.3298,6.79916
223,-8.3298,9.59916
224,-8.3298,12.39916
225,-8.3298,13.79916
226,-8.3298,15.19916
227,-8.3298,20.79916
228,-8.3298,22.19916
229,-8.3298,23.59916
230,-8.3298,27.79916
231,-6.9298,-28.20084
232,-6.9298,-26.80084
233,-6.9298,-22.60084
234,-6.9298,-18.40084
235,-6.9298,-12.80084
236,-6.9298,-11.40084
237,-6.9298,-4.40084
238,-6.9298,-3.00084
239,-6.9298,-1.60084
240,-6.9298,3.99916
241,-6.9298,13.79916
242,-6.9298,15.19916
243,-6.9298,16.59916
244,-6.9298,19.39916
245,-6.9298,20.79916
246,-6.9298,26.39916
247,-6.9298,27.79916
248,-5.5298,-17.00084
249,-5.5298,-4.40084
250,-5.5298,-3.00084
251,-5.5298,-0.20084
252,-5.5298,1.19916
253,-5.5298,3.99916
254,-5.5298,8.19916
255,-5.5298,13.79916
256,-5.5298,16.59916
257,-5.5298,27.79916
258,-5.5298,29.19916
259,-4.1298,-29.60084
260,-4.1298,-24.00084
261,-4.1298,-17.00084
262,-4.1298,-12.80084
263,-4.1298,-7.20084
264,-4.1298,-5.80084
265,-4.1298,-4.40084
266,-4.1298,-3.00084
267,-4.1298,1.19916
268,-4.1298,2.59916
269,-4.1298,5.39916
270,-4.1298,8.19916
271,-4.1298,13.79916
272,-4.1298,23.59916
273,-2.7298,-29.60084
274,-2.7298,-26.80084
275,-2.7298,-25.40084
276,-2.7298,-24.00084
277,-2.7298,-22.60084
278,-2.7298,-21.20084
279,-2.7298,-0.20084
280,-2.7298,1.19916
281,-2.7298,2.59916
282,-2.7298,5.39916
283,-2.7298,16.59916
284,-2.7298,19.39916
285,-2.7298,29.19916
286,-1.3298,-29.60084
287,-1.3298,-26.80084
288,-1.3298,-24.00084
289,-1.3298,-22.60084
290,-1.3298,-21.20084
291,-1.3298,-18.40084
292,-1.3298,-17.00084
293,-1.3298,-14.20084
294,-1.3298,-7.20084
295,-1.3298,-1.60084
296,-1.3298,-0.20084
297,-1.3298,1.19916
298,-1.3298,3.99916
