node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
624,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.601024542765,0.0,0.0,1,Int64[]
490,bus stop,15.1109,-3.13789,18.594294552361635,216.60855817145756,0.0,217.10855817145756,27.89144182854244,2,2,216.60855817145756,240.90570544763835,0.5,27.891441828542455,1,"[804, 1079]"
507,bus stop,16.5109,-4.53789,219.49397863811097,219.49397863811097,0.0,219.99397863811097,25.006021361889026,4,2,213.5545482698386,238.86969884655906,0.5,30.94545173016141,1,"[811, 817]"
489,bus stop,15.1109,-4.53789,221.68072562606278,221.68072562606278,0.0,222.18072562606278,22.81927437393722,6,2,215.98631759576017,240.49087839717345,0.5,28.513682404239816,1,"[729, 803]"
465,bus stop,12.3109,-5.93789,225.95240655196605,225.95240655196605,0.0,226.45240655196605,18.54759344803395,8,2,219.79862511151427,243.0324167410095,0.5,24.70137488848574,1,"[918, 1123]"
452,bus stop,10.9109,-5.93789,228.13915353991786,229.53372560623885,0.0,230.03372560623885,14.966274393761154,9,1,222.05058840935826,244.53372560623885,0.5,22.44941159064175,1,[920]
622,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,8,-1,245.0,260.0,0.0,22.44941159064175,1,Int64[]
622,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,6,-2,245.0,260.0,0.0,24.70137488848574,1,Int64[]
622,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-2,245.0,260.0,0.0,30.94545173016141,1,Int64[]
622,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-2,245.0,260.0,0.0,28.513682404239816,1,Int64[]
622,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-2,245.0,260.0,0.0,27.891441828542455,1,Int64[]
624,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.601024542765,0.0,0.0,1,Int64[]
