node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
150,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1256.497643960668,0.0,0.0,1,Int64[]
131,bus stop,17.96783,-20.86206,33.17234108446955,194.74148837329568,0.0,195.24148837329568,49.75851162670432,2,2,194.74148837329568,226.32765891553044,0.5,49.758511626704326,1,"[187, 225]"
135,bus stop,19.36783,-19.46206,197.6269088399491,197.6269088399491,0.0,198.1269088399491,46.873091160050905,3,1,194.87898907368685,226.41932604912455,0.5,49.621010926313154,1,[167]
120,bus stop,15.16783,-15.26206,205.28317023990934,205.61334084097305,0.0,206.11334084097305,38.88665915902695,4,1,205.61334084097305,233.5755605606487,0.5,38.88665915902694,1,[204]
125,bus stop,16.56783,-9.66206,213.0679768359908,213.0679768359908,0.0,213.5679768359908,31.432023164009195,5,1,209.83848037798867,236.39232025199243,0.5,34.66151962201133,1,[153]
121,bus stop,15.16783,-8.26206,215.95339730264422,215.95339730264422,0.0,216.45339730264422,28.54660269735578,6,1,213.28539995370105,238.6902666358007,0.5,31.214600046298948,1,[223]
114,bus stop,13.76783,-6.86206,218.83881776929763,218.83881776929763,0.0,219.33881776929763,25.661182230702366,8,2,216.69914375048825,240.9660958336588,0.5,27.80085624951176,1,"[180, 190]"
109,bus stop,12.36783,-4.06206,223.1104986952009,228.81588355331527,0.0,229.31588355331527,15.684116446684726,9,1,220.97382532997293,243.81588355331527,0.5,23.52617467002707,1,[198]
148,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,8,-1,245.0,260.0,0.0,23.52617467002707,1,Int64[]
148,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,6,-2,245.0,260.0,0.0,27.80085624951176,1,Int64[]
148,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,31.214600046298948,1,Int64[]
148,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,34.66151962201133,1,Int64[]
148,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,38.88665915902694,1,Int64[]
148,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,49.621010926313154,1,Int64[]
148,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-2,245.0,260.0,0.0,49.758511626704326,1,Int64[]
150,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1256.497643960668,0.0,0.0,1,Int64[]
