busStop_ID,busStop_X,busStop_Y
1,-15.9689,-2.07947
2,-15.9689,-0.67947
3,-14.5689,-9.07947
4,-14.5689,-7.67947
5,-14.5689,-3.47947
6,-14.5689,-2.07947
7,-14.5689,2.12053
8,-13.1689,-9.07947
9,-13.1689,-7.67947
10,-13.1689,-2.07947
11,-13.1689,2.12053
12,-11.7689,7.72053
13,-10.3689,-7.67947
14,-10.3689,-6.27947
15,-10.3689,-4.87947
16,-10.3689,-3.47947
17,-10.3689,-2.07947
18,-10.3689,2.12053
19,-10.3689,3.52053
20,-10.3689,10.52053
21,-8.9689,-4.87947
22,-8.9689,-0.67947
23,-8.9689,4.92053
24,-8.9689,6.32053
25,-8.9689,10.52053
26,-8.9689,11.92053
27,-7.5689,-7.67947
28,-7.5689,10.52053
29,-6.1689,-6.27947
30,-6.1689,2.12053
31,-6.1689,3.52053
32,-6.1689,6.32053
33,-6.1689,7.72053
34,-6.1689,10.52053
35,-6.1689,11.92053
36,-6.1689,13.32053
37,-4.7689,-6.27947
38,-4.7689,7.72053
39,-4.7689,10.52053
40,-3.3689,-13.27947
41,-3.3689,-7.67947
42,-3.3689,-6.27947
43,-3.3689,-2.07947
44,-3.3689,-0.67947
45,-3.3689,7.72053
46,-3.3689,10.52053
47,-1.9689,-14.67947
48,-1.9689,-13.27947
49,-1.9689,-11.87947
50,-1.9689,-2.07947
51,-1.9689,7.72053
52,-1.9689,9.12053
53,-0.5689,-16.07947
54,-0.5689,-6.27947
55,-0.5689,-2.07947
56,-0.5689,9.12053
57,0.8311,-16.07947
58,0.8311,-7.67947
59,0.8311,-6.27947
60,0.8311,0.72053
61,0.8311,14.72053
62,2.2311,-14.67947
63,2.2311,-4.87947
64,2.2311,-0.67947
65,2.2311,0.72053
66,2.2311,3.52053
67,3.6311,-9.07947
68,3.6311,-7.67947
69,3.6311,-4.87947
70,3.6311,0.72053
71,3.6311,2.12053
72,3.6311,3.52053
73,3.6311,7.72053
74,3.6311,14.72053
75,3.6311,16.12053
76,5.0311,10.52053
77,5.0311,13.32053
78,5.0311,14.72053
79,6.4311,-9.07947
80,6.4311,-7.67947
81,6.4311,-6.27947
82,6.4311,-4.87947
83,7.8311,-7.67947
84,7.8311,-6.27947
85,7.8311,-4.87947
86,9.2311,-7.67947
87,9.2311,-4.87947
88,9.2311,4.92053
89,9.2311,6.32053
90,9.2311,9.12053
91,10.6311,-11.87947
92,10.6311,-10.47947
93,10.6311,4.92053
94,10.6311,9.12053
95,12.0311,-10.47947
96,12.0311,4.92053
97,14.8311,-6.27947
98,14.8311,2.12053
99,14.8311,3.52053
