busStop_ID,busStop_X,busStop_Y
1,-19.70471,-2.35237
2,-19.70471,3.24763
3,-19.70471,4.64763
4,-18.30471,-9.35237
5,-18.30471,-7.95237
6,-18.30471,-6.55237
7,-18.30471,-2.35237
8,-18.30471,3.24763
9,-18.30471,4.64763
10,-16.90471,-9.35237
11,-16.90471,-5.15237
12,-16.90471,1.84763
13,-16.90471,3.24763
14,-16.90471,7.44763
15,-15.50471,-10.75237
16,-15.50471,-9.35237
17,-15.50471,-5.15237
18,-15.50471,-0.95237
19,-15.50471,10.24763
20,-15.50471,11.64763
21,-14.10471,-12.15237
22,-14.10471,-10.75237
23,-14.10471,-9.35237
24,-14.10471,-6.55237
25,-14.10471,7.44763
26,-14.10471,8.84763
27,-14.10471,11.64763
28,-14.10471,13.04763
29,-12.70471,-10.75237
30,-12.70471,-6.55237
31,-12.70471,-0.95237
32,-12.70471,3.24763
33,-12.70471,4.64763
34,-12.70471,11.64763
35,-11.30471,-10.75237
36,-11.30471,-9.35237
37,-11.30471,-5.15237
38,-11.30471,-2.35237
39,-11.30471,-0.95237
40,-11.30471,1.84763
41,-11.30471,3.24763
42,-11.30471,4.64763
43,-11.30471,14.44763
44,-9.90471,-7.95237
45,-9.90471,-6.55237
46,-9.90471,-5.15237
47,-9.90471,3.24763
48,-9.90471,4.64763
49,-9.90471,14.44763
50,-8.50471,-5.15237
51,-8.50471,-3.75237
52,-8.50471,-0.95237
53,-8.50471,15.84763
54,-7.10471,-7.95237
55,-7.10471,-6.55237
56,-7.10471,-0.95237
57,-7.10471,7.44763
58,-7.10471,15.84763
59,-5.70471,-16.35237
60,-5.70471,-7.95237
61,-5.70471,-3.75237
62,-5.70471,1.84763
63,-5.70471,7.44763
64,-5.70471,8.84763
65,-5.70471,10.24763
66,-5.70471,15.84763
67,-4.30471,-14.95237
68,-4.30471,-10.75237
69,-4.30471,-7.95237
70,-4.30471,-6.55237
71,-4.30471,-5.15237
72,-4.30471,-3.75237
73,-4.30471,0.44763
74,-4.30471,1.84763
75,-4.30471,4.64763
76,-4.30471,6.04763
77,-4.30471,7.44763
78,-4.30471,10.24763
79,-4.30471,11.64763
80,-4.30471,15.84763
81,-2.90471,-13.55237
82,-2.90471,-6.55237
83,-2.90471,-3.75237
84,-2.90471,-2.35237
85,-2.90471,8.84763
86,-2.90471,10.24763
87,-2.90471,15.84763
88,-2.90471,18.64763
89,-1.50471,-14.95237
90,-1.50471,-13.55237
91,-1.50471,-10.75237
92,-1.50471,-3.75237
93,-1.50471,-0.95237
94,-1.50471,1.84763
95,-1.50471,15.84763
96,-1.50471,18.64763
97,-0.10471,-13.55237
98,-0.10471,-12.15237
99,-0.10471,1.84763
100,-0.10471,7.44763
101,-0.10471,10.24763
102,-0.10471,11.64763
103,-0.10471,13.04763
104,-0.10471,15.84763
105,-0.10471,18.64763
106,1.29529,-12.15237
107,1.29529,6.04763
108,1.29529,8.84763
109,1.29529,13.04763
110,2.69529,-13.55237
111,2.69529,-12.15237
112,2.69529,-6.55237
113,2.69529,-5.15237
114,2.69529,-0.95237
115,2.69529,6.04763
116,2.69529,8.84763
117,2.69529,10.24763
118,2.69529,13.04763
119,2.69529,14.44763
120,2.69529,17.24763
121,4.09529,-10.75237
122,4.09529,-9.35237
123,4.09529,-5.15237
124,4.09529,-0.95237
125,4.09529,0.44763
126,4.09529,1.84763
127,4.09529,6.04763
128,4.09529,7.44763
129,4.09529,13.04763
130,4.09529,17.24763
131,5.49529,-13.55237
132,5.49529,-12.15237
133,5.49529,-5.15237
134,5.49529,-2.35237
135,5.49529,1.84763
136,5.49529,4.64763
137,5.49529,6.04763
138,5.49529,7.44763
139,5.49529,11.64763
140,5.49529,17.24763
141,5.49529,18.64763
142,6.89529,-16.35237
143,6.89529,-13.55237
144,6.89529,-2.35237
145,6.89529,4.64763
146,6.89529,6.04763
147,6.89529,7.44763
148,8.29529,-7.95237
149,8.29529,3.24763
150,8.29529,4.64763
151,8.29529,6.04763
152,8.29529,7.44763
153,8.29529,10.24763
154,8.29529,14.44763
155,8.29529,15.84763
156,8.29529,17.24763
157,8.29529,18.64763
158,9.69529,-9.35237
159,9.69529,-7.95237
160,9.69529,-2.35237
161,9.69529,-0.95237
162,9.69529,4.64763
163,9.69529,7.44763
164,9.69529,10.24763
165,9.69529,11.64763
166,9.69529,15.84763
167,11.09529,-12.15237
168,11.09529,-10.75237
169,11.09529,-3.75237
170,11.09529,3.24763
171,11.09529,4.64763
172,12.49529,-13.55237
173,12.49529,-12.15237
174,12.49529,-10.75237
175,12.49529,-3.75237
176,12.49529,0.44763
177,12.49529,1.84763
178,12.49529,11.64763
179,12.49529,13.04763
180,13.89529,-7.95237
181,13.89529,6.04763
182,13.89529,13.04763
183,15.29529,-7.95237
184,15.29529,-3.75237
185,15.29529,3.24763
186,15.29529,11.64763
187,16.69529,-5.15237
188,16.69529,-0.95237
189,16.69529,3.24763
190,16.69529,4.64763
191,16.69529,11.64763
192,18.09529,-7.95237
193,18.09529,-6.55237
194,18.09529,-5.15237
195,18.09529,-2.35237
196,18.09529,-0.95237
197,19.49529,1.84763
