busStop_ID,busStop_X,busStop_Y
1,-7.06629,-2.77202
2,-7.06629,-0.47202
3,-7.06629,1.82798
4,-7.06629,4.12798
5,-4.76629,-5.07202
6,-4.76629,-2.77202
7,-4.76629,-0.47202
8,-4.76629,1.82798
9,-4.76629,4.12798
10,-4.76629,6.42798
11,-2.46629,-7.37202
12,-2.46629,-5.07202
13,-2.46629,-2.77202
14,-2.46629,-0.47202
15,-2.46629,1.82798
16,-2.46629,4.12798
17,-2.46629,6.42798
18,-0.16629,-7.37202
19,-0.16629,-5.07202
20,-0.16629,-2.77202
21,-0.16629,-0.47202
22,-0.16629,1.82798
23,-0.16629,4.12798
24,-0.16629,6.42798
25,2.13371,-7.37202
26,2.13371,-5.07202
27,2.13371,-2.77202
28,2.13371,-0.47202
29,2.13371,1.82798
30,2.13371,4.12798
31,2.13371,6.42798
32,4.43371,-5.07202
33,4.43371,-2.77202
34,4.43371,-0.47202
35,4.43371,1.82798
36,4.43371,4.12798
37,4.43371,6.42798
38,6.73371,-2.77202
39,6.73371,-0.47202
40,6.73371,1.82798
41,6.73371,4.12798
