node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,layer,cus_set
230,depot,-1.7533,0.22958,0.0,0.0,0.0,75.6067678160689,0.0,0,0,0.0,1256.585572009445,0.0,0.0,2,Int64[]
381,dummy charger,0.0,0.0,77.73720987678648,77.73720987678648,0.0,78.78327140682833,0.0,0,0,77.73720987678648,1256.585572009445,1.0460615300418539,1256.585572009445,0,Int64[]
207,bus stop,28.11542,-27.09201,125.82454247745673,173.93809339405743,0.0,174.43809339405743,70.56190660594257,1,1,173.93809339405743,212.4587289293716,0.5,70.56190660594258,1,[287]
195,bus stop,21.11542,-31.29201,184.27343393957963,184.27343393957963,0.0,184.77343393957963,60.22656606042037,2,1,176.27738725941043,214.01825817294028,0.5,68.22261274058957,1,[295]
192,bus stop,19.71542,-22.89201,195.03351531598628,195.03351531598628,0.0,195.53351531598628,49.46648468401372,3,1,189.9006890024006,223.10045933493373,0.5,54.59931099759939,1,[368]
196,bus stop,23.91542,-17.29201,203.9672502557453,203.9672502557453,0.0,204.4672502557453,40.53274974425469,4,1,191.16497513322284,223.9433167554819,0.5,53.33502486677716,1,[238]
189,bus stop,18.31542,-15.89201,211.42188625076307,211.42188625076307,0.0,211.92188625076307,33.078113749236934,5,1,200.67663307150818,230.2844220476721,0.5,43.82336692849182,1,[373]
150,bus stop,8.51542,-7.49201,227.47292509438964,230.83485331142847,0.0,231.33485331142847,13.665146688571525,7,2,224.00227996714273,245.83485331142847,0.5,20.497720032857277,1,"[342, 357]"
228,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-2,245.0,260.0,0.0,20.497720032857277,1,Int64[]
228,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,43.82336692849182,1,Int64[]
228,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,53.33502486677716,1,Int64[]
228,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,54.59931099759939,1,Int64[]
228,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,68.22261274058957,1,Int64[]
228,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,70.56190660594258,1,Int64[]
230,depot,-1.7533,0.22958,247.1304420607176,247.1304420607176,0.0,247.1304420607176,0.0,0,0,0.0,1256.585572009445,0.0,0.0,2,Int64[]
