node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
265,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.1516549619753,0.0,0.0,1,Int64[]
224,bus stop,6.86535,1.30389,8.419364672426216,231.87095299136067,0.0,232.37095299136067,12.629047008639333,1,1,231.87095299136067,251.0806353275738,0.5,12.629047008639324,1,[329]
223,bus stop,6.86535,0.90389,232.85288070220403,232.85288070220403,0.0,233.35288070220403,11.647119297795967,2,1,231.98566753176044,251.15711168784028,0.5,12.51433246823957,1,[292]
218,bus stop,6.46535,0.70389,233.89169226304736,233.89169226304736,0.0,234.39169226304736,10.60830773695264,3,1,232.74658955626657,251.66439303751105,0.5,11.753410443733426,1,[331]
209,bus stop,5.86535,0.70389,235.1145838293124,235.1145838293124,0.0,235.6145838293124,9.385416170687591,4,1,233.8239121190013,252.3826080793342,0.5,10.676087880998702,1,[295]
176,bus stop,3.06535,-0.29611,239.1967690696301,240.78961594248514,0.0,241.28961594248514,3.710384057514858,5,1,238.93442391372773,255.78961594248517,0.5,5.565576086272285,1,[275]
263,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,5.565576086272285,1,Int64[]
263,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,10.676087880998702,1,Int64[]
263,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,12.629047008639324,1,Int64[]
263,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,12.51433246823957,1,Int64[]
263,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,11.753410443733426,1,Int64[]
265,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.1516549619753,0.0,0.0,1,Int64[]
