passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
1,-4.39744,3.22637,1,2
2,-5.64743,-0.96283,1,7
3,-2.21508,1.27641,1,12
4,-3.17685,-4.79417,1,12
5,-3.36978,-3.4981,1,4
6,-0.61383,2.27271,1,3
7,-3.10318,1.42111,1,8
8,4.52899,0.44211,1,9
9,5.84982,-0.58771,1,6
10,2.93409,5.11919,1,3
11,2.16097,1.70283,1,13
12,-4.11511,4.25128,1,2
13,1.88246,5.56873,1,2
14,-4.30736,0.27948,1,2
15,-2.88384,4.57634,1,3
16,2.53146,-0.79395,1,9
17,3.56197,-1.94854,1,8
18,5.44561,1.87122,1,1
19,-0.41034,-5.3683,1,13
20,-0.70527,5.84256,1,10
21,-4.36866,2.30131,1,10
22,-1.77538,-0.55071,1,1
23,5.20353,-1.9574,1,12
24,-5.05237,2.87156,1,13
25,4.9873,-0.53309,1,13
26,-1.6758,5.00154,1,12
27,-1.58114,-4.98304,1,11
28,-1.97473,-3.40413,1,7
29,-4.78841,-1.20148,1,3
30,-0.90755,-2.68401,1,6
31,-2.55724,-4.42036,1,2
32,0.79562,1.64053,1,1
33,2.36188,2.45309,1,13
34,1.95145,-0.01128,1,4
35,1.11816,2.06831,1,4
36,1.00195,2.48817,1,5
37,-4.69936,-1.90171,1,7
38,2.6522,-2.43268,1,9
39,-2.84883,-5.119,1,1
40,0.67536,1.71943,1,11
41,-2.80668,3.02988,1,8
42,-3.7716,0.95007,1,12
43,5.26441,-0.61008,1,5
44,2.99201,4.4873,1,6
45,1.80047,-2.30548,1,1
46,-1.26846,-1.4424,1,3
47,-2.96352,2.91652,1,9
48,-3.32936,-0.82361,1,5
49,-4.60645,2.22972,1,12
50,-5.23149,0.59347,1,2
51,2.47016,2.33756,1,13
52,-4.24595,-2.67617,1,8
53,0.73569,4.8804,1,10
54,-2.08221,1.84459,1,13
55,-2.17059,-1.24689,1,4
56,-0.04956,4.36662,1,6
57,-1.47949,5.69671,1,7
58,-2.74783,-2.48745,1,10
59,-0.44968,4.66911,1,11
60,1.41054,-2.79536,1,2
61,5.22293,-0.57119,1,3
62,-0.40791,-3.27003,1,5
63,-2.44528,3.65331,1,1
64,-4.3908,-2.56217,1,7
65,4.43065,3.56193,1,5
66,4.89389,-3.26741,1,3
67,3.3113,-3.12311,1,3
68,1.08712,-2.39724,1,12
69,-0.18184,2.69362,1,9
70,-2.74324,-1.84812,1,7
71,5.47864,0.78017,1,12
72,-5.0706,0.02816,1,2
73,-2.09359,5.03478,1,10
74,1.70815,2.74794,1,10
75,2.50911,5.22657,1,8
76,-3.3183,1.74667,1,3
77,2.47343,1.66349,1,8
78,-2.66708,-1.9002,1,4
79,-4.72028,0.87206,1,2
80,-1.42205,-4.02508,1,3
81,-1.16364,-3.57274,1,12
82,-3.54717,-4.20809,1,1
83,4.58653,0.98305,1,4
84,4.14141,1.91099,1,1
85,-2.44039,5.22013,1,6
86,-3.38456,-0.66471,1,1
87,-2.97909,-4.35092,1,12
88,-4.40016,2.88565,1,3
89,1.65356,-3.51508,1,2
90,-0.91393,-4.53638,1,4
91,2.15078,-0.42923,1,6
92,-1.97865,-0.39466,1,2
93,-2.0423,3.99918,1,13
94,4.20876,3.29138,1,5
95,-4.4554,-3.73126,1,4
96,0.46359,-2.53366,1,1
97,-4.10578,2.14252,1,4
98,3.57948,2.29767,1,1
99,-0.16823,1.61969,1,7
100,2.10068,3.03563,1,10
101,-0.53799,2.72658,1,9
102,-5.01299,1.98168,1,2
103,-3.5194,-0.6061,1,2
104,-4.32255,1.18472,1,11
105,1.9846,-1.97535,1,12
106,-4.71994,-0.53767,1,7
107,3.12837,-1.15696,1,2
108,-3.19818,-3.75457,1,11
109,4.87345,-1.32684,1,5
110,0.30602,5.23512,1,4
111,-1.87048,-3.73592,1,10
112,-0.54762,2.18611,1,1
113,-4.24442,1.52257,1,1
114,-1.94334,-5.41282,1,9
115,2.4746,1.12656,1,8
116,-0.16516,5.4858,1,7
117,0.73379,4.45877,1,10
118,-2.95648,-5.20853,1,10
119,1.23576,-1.83339,1,11
120,-2.31887,3.43704,1,4
121,0.46095,-2.37425,1,10
122,-2.66389,-5.25526,1,8
123,1.54988,0.06543,1,6
124,-4.26851,-3.19109,1,1
125,-4.13709,3.5663,1,11
126,4.85387,-2.82991,1,5
127,2.25819,0.01633,1,8
128,-3.85778,0.92747,1,10
129,-2.95171,1.51921,1,2
130,-5.24628,1.31486,1,2
131,0.51795,-4.06718,1,8
132,-2.52575,5.158,1,7
133,0.62713,-2.82737,1,12
134,-3.28573,0.59779,1,11
135,2.6089,0.5963,1,10
136,1.17472,2.33717,1,1
137,-0.99211,-5.53212,1,1
138,-4.60599,0.7745,1,2
139,2.61773,3.73568,1,11
140,-1.4479,2.24629,1,13
141,-4.35046,-3.48041,1,9
142,1.72556,4.50187,1,2
143,-0.27276,-3.74436,1,10
144,0.19869,4.41958,1,2
145,3.45301,-1.97174,1,2
146,-0.26215,2.17834,1,9
147,0.31278,-3.20146,1,5
148,0.95192,2.34646,1,9
149,-0.67884,2.82773,1,10
150,2.70399,1.74266,1,8
151,-3.58685,-1.86206,1,10
152,-0.80556,-1.81023,1,4
153,-5.47649,-1.65069,1,10
154,-5.21793,2.62864,1,13
155,-2.67066,-3.41822,1,12
156,-2.59819,-3.46579,1,2
157,-1.59359,-3.33294,1,5
158,-3.75618,-4.30325,1,5
159,3.61029,-1.29533,1,9
160,0.62519,2.36902,1,8
161,-1.35294,-5.17234,1,11
162,0.33913,3.91007,1,5
163,2.36001,2.19941,1,3
164,-3.11326,-2.4879,1,2
165,-2.23213,0.72313,1,11
166,-2.50265,0.66398,1,3
167,-3.06598,-4.96427,1,6
168,0.74683,-5.82767,1,8
169,-2.74093,3.76172,1,3
170,-1.0848,-1.75806,1,9
171,-2.75721,1.60363,1,7
172,2.05533,-3.15353,1,2
173,2.72461,-4.74782,1,11
174,-0.06734,1.66293,1,2
175,-1.45551,-1.25839,1,4
176,-2.4519,-1.39342,1,4
177,-4.7549,-1.24442,1,7
178,3.55203,-3.78533,1,2
179,-0.45532,4.88918,1,6
180,-1.73368,3.80303,1,2
181,3.33287,3.09896,1,2
182,3.25295,-1.29197,1,11
183,-3.19293,-4.14591,1,4
184,-2.9128,0.37796,1,8
185,-3.23097,-3.87162,1,13
186,-2.79183,-0.80571,1,6
187,-2.30461,-3.06189,1,10
188,-4.65109,-1.31603,1,10
189,-0.96724,-5.25805,1,6
190,-2.21111,-0.31462,1,9
191,5.79346,-0.22928,1,2
192,1.04263,5.22907,1,13
193,3.40168,2.66605,1,3
194,3.17817,2.61905,1,4
195,3.83492,1.61937,1,11
196,-2.92932,2.00209,1,7
197,-4.17615,1.40427,1,10
198,-2.93636,3.29641,1,6
199,0.463,-5.4434,1,4
200,-3.74283,-3.8816,1,1
201,0.67437,-4.8519,1,9
202,3.53669,-1.58743,1,6
203,5.36468,-0.92792,1,6
204,1.60243,4.20299,1,8
205,2.41282,2.87495,1,1
206,-1.92978,-5.49702,1,5
207,4.68837,3.13565,1,11
208,-4.50465,-0.7252,1,10
209,-4.73532,-0.91393,1,2
210,3.01989,-3.59764,1,2
211,-3.02947,0.28919,1,2
212,-2.76326,2.18666,1,1
213,-2.0184,-3.75096,1,6
214,-0.17386,-3.16208,1,9
215,-5.5009,-0.69677,1,10
216,-1.71124,2.42795,1,7
217,1.84712,2.54225,1,2
218,-2.42634,-1.45749,1,9
219,-0.24028,3.1426,1,2
220,3.95805,1.13521,1,2
221,0.11066,-3.56896,1,2
222,0.26195,5.77455,1,2
223,-3.82981,1.44985,1,3
224,-1.10988,-2.69364,1,3
225,-3.6286,4.42979,1,5
226,-0.50943,-5.92089,1,5
227,-3.25916,2.53767,1,3
228,-0.99516,-2.23829,1,4
229,-0.94262,-3.17351,1,12
230,-3.74522,1.42044,1,10
231,4.68952,0.57978,1,8
232,-1.62073,2.91082,1,3
233,-4.22601,2.17641,1,3
234,-0.65082,5.08232,1,2
235,1.01887,2.94887,1,12
236,1.08561,-2.24373,1,10
237,-3.16781,1.49257,1,8
238,2.74659,-2.33774,1,5
239,-3.15525,2.57099,1,3
240,0.52758,-4.37171,1,9
241,-1.80626,1.36879,1,13
242,1.19797,-3.11025,1,3
243,0.1726,-5.40874,1,4
244,-1.29104,1.25275,1,6
245,1.22822,5.66483,1,1
246,1.30265,-5.02014,1,9
247,4.11127,-1.35574,1,6
248,-2.18524,4.1231,1,13
249,-1.52064,-2.81886,1,6
250,-3.90235,1.58361,1,9
251,2.953,-5.10236,1,3
252,0.53778,-4.51835,1,5
253,2.21277,3.86548,1,3
254,2.05265,-2.41929,1,10
255,4.3214,-0.27536,1,12
256,-4.80844,-0.43696,1,5
257,3.74832,-3.3348,1,9
258,-3.36067,-2.07473,1,4
259,2.15639,3.16243,1,7
260,1.84852,5.67251,1,11
261,-1.5654,1.03597,1,8
262,-0.04609,-5.66765,1,5
263,2.62966,-5.11452,1,4
264,1.34082,-5.22718,1,6
265,-0.98605,2.14691,1,6
266,-3.25391,-0.70727,1,5
267,3.11071,1.97276,1,8
268,3.83273,3.24052,1,10
269,1.7159,1.97847,1,6
270,-2.23504,-4.64715,1,6
271,-2.41823,0.0733,1,2
272,1.82354,4.58137,1,1
273,-4.34853,0.1365,1,4
274,3.20488,4.27455,1,5
275,4.83301,1.7391,1,9
276,3.38448,-4.61474,1,13
277,-5.27834,-2.11134,1,13
278,3.32413,-1.57421,1,6
279,-1.67148,-4.79988,1,4
280,-2.59246,-1.485,1,10
281,0.72349,-1.66052,1,10
282,3.79092,-3.60437,1,10
283,4.36269,-0.30444,1,10
284,4.29502,0.0141,1,2
285,3.79834,-4.28451,1,9
286,-3.63222,-3.10483,1,7
287,4.79628,-0.30326,1,3
288,-5.50638,-0.96744,1,2
289,-5.38059,0.6961,1,11
290,1.47745,-4.41944,1,3
291,0.40275,2.87427,1,3
292,-3.21655,0.03852,1,9
293,4.60641,-3.3092,1,12
294,-1.60003,-0.81097,1,7
295,2.44012,-3.5819,1,10
296,-0.20067,-2.80665,1,2
297,-5.09373,-3.05522,1,13
298,0.10522,5.12761,1,8
299,-2.19348,-3.78544,1,9
300,3.68743,2.13356,1,1
301,-1.45099,-1.46859,1,11
302,-2.66814,-4.26,1,10
303,-0.24347,-1.90336,1,2
304,1.67002,-1.36832,1,7
305,4.42845,-0.49445,1,5
306,0.28011,-2.33156,1,8
307,-4.76459,-2.67603,1,6
308,4.91796,-2.37821,1,6
309,-4.5209,-2.48873,1,3
310,2.68795,0.28792,1,4
311,3.59071,3.40859,1,1
312,2.89087,-3.37571,1,13
313,-5.89469,0.58351,1,9
314,2.75874,-4.06729,1,13
315,1.36483,5.23435,1,3
316,-3.96695,-1.35238,1,12
317,-2.81161,-2.98966,1,11
318,5.37627,1.09545,1,8
319,-1.6912,-1.48559,1,6
320,-1.68553,1.97573,1,4
321,2.70964,0.87162,1,10
322,-3.92147,0.25736,1,3
323,1.94567,5.15009,1,1
324,3.87754,3.78527,1,10
325,0.57174,1.99098,1,9
