busStop_ID,busStop_X,busStop_Y
1,-9.33465,-1.49611
2,-9.33465,-1.29611
3,-9.33465,3.30389
4,-9.13465,-2.89611
5,-8.93465,-2.89611
6,-8.93465,2.70389
7,-8.73465,-3.29611
8,-8.73465,2.70389
9,-8.73465,4.50389
10,-8.73465,4.70389
11,-8.53465,-1.09611
12,-8.53465,-0.89611
13,-8.53465,4.70389
14,-8.33465,-5.09611
15,-8.33465,-4.89611
16,-8.13465,-3.49611
17,-8.13465,-3.29611
18,-7.93465,-3.09611
19,-7.93465,-2.69611
20,-7.93465,-2.29611
21,-7.93465,5.70389
22,-7.93465,5.90389
23,-7.73465,-2.29611
24,-7.73465,3.10389
25,-7.73465,3.30389
26,-7.53465,5.10389
27,-7.33465,5.90389
28,-7.13465,-6.49611
29,-7.13465,-6.29611
30,-7.13465,1.90389
31,-7.13465,2.10389
32,-6.93465,-1.09611
33,-6.93465,5.90389
34,-6.93465,6.10389
35,-6.53465,0.10389
36,-6.53465,0.30389
37,-6.53465,0.70389
38,-6.53465,0.90389
39,-6.33465,-6.89611
40,-6.33465,-6.09611
41,-6.33465,-3.89611
42,-6.13465,-6.89611
43,-6.13465,-6.09611
44,-6.13465,-3.89611
45,-5.93465,-6.29611
46,-5.93465,7.10389
47,-5.93465,7.30389
48,-5.73465,-6.29611
49,-5.73465,-4.89611
50,-5.73465,-2.69611
51,-5.73465,7.30389
52,-5.53465,-4.89611
53,-5.53465,-2.69611
54,-5.53465,2.10389
55,-5.33465,-4.89611
56,-5.33465,2.10389
57,-5.13465,-8.49611
58,-5.13465,-4.89611
59,-5.13465,1.70389
60,-5.13465,7.30389
61,-5.13465,8.10389
62,-4.93465,1.50389
63,-4.93465,1.70389
64,-4.93465,7.70389
65,-4.93465,7.90389
66,-4.73465,-6.89611
67,-4.73465,-6.69611
68,-4.53465,6.90389
69,-4.33465,6.90389
70,-4.33465,8.10389
71,-4.13465,-3.09611
72,-4.13465,-2.89611
73,-4.13465,-2.29611
74,-3.93465,-4.89611
75,-3.93465,-2.49611
76,-3.73465,-2.49611
77,-3.73465,7.70389
78,-3.73465,8.10389
79,-3.73465,8.70389
80,-3.53465,-3.09611
81,-3.53465,2.90389
82,-3.53465,8.70389
83,-3.33465,-3.89611
84,-3.33465,-3.09611
85,-3.33465,-1.09611
86,-3.33465,2.90389
87,-3.13465,-5.69611
88,-3.13465,-5.49611
89,-3.13465,-3.89611
90,-3.13465,-1.09611
91,-2.93465,-7.69611
92,-2.93465,-1.29611
93,-2.93465,-1.09611
94,-2.93465,-0.29611
95,-2.93465,-0.09611
96,-2.93465,3.30389
97,-2.93465,3.50389
98,-2.73465,-7.69611
99,-2.73465,-4.49611
100,-2.73465,-4.29611
101,-2.53465,-8.69611
102,-2.33465,3.10389
103,-2.13465,-7.09611
104,-2.13465,2.90389
105,-2.13465,6.30389
106,-1.93465,2.90389
107,-1.93465,6.30389
108,-1.53465,-0.69611
109,-1.53465,3.10389
110,-1.53465,9.30389
111,-1.33465,-9.89611
112,-1.33465,3.10389
113,-1.33465,9.30389
114,-0.93465,-6.89611
115,-0.93465,-6.69611
116,-0.93465,-6.29611
117,-0.73465,-7.89611
118,-0.73465,-7.29611
119,-0.73465,1.50389
120,-0.53465,-7.29611
121,-0.53465,-6.09611
122,-0.53465,-5.89611
123,-0.53465,5.70389
124,-0.53465,6.90389
125,-0.33465,-5.89611
126,-0.33465,7.90389
127,-0.33465,8.10389
128,-0.13465,-1.89611
129,0.06535,-5.29611
130,0.06535,-1.89611
131,0.26535,5.90389
132,0.26535,6.10389
133,0.46535,3.50389
134,0.66535,6.70389
135,0.66535,6.90389
136,0.86535,-8.89611
137,0.86535,8.10389
138,0.86535,8.90389
139,0.86535,9.50389
140,1.06535,-9.29611
141,1.06535,-8.89611
142,1.06535,-4.09611
143,1.06535,2.90389
144,1.06535,8.10389
145,1.26535,-7.49611
146,1.26535,-4.09611
147,1.26535,2.90389
148,1.46535,7.30389
